pelicula,usuario,instante,voto
134374,1,2013-04-18 00:15:27,3.5
134374,110,2013-04-18 00:15:14,4.0
134374,150,2013-04-18 00:15:18,5.0
134374,260,2013-04-18 00:15:05,5.0
134374,356,2013-04-18 00:10:28,5.0
134374,419,2013-04-18 00:02:10,3.0
134374,480,2013-04-18 00:14:56,5.0
134374,589,2013-04-18 00:10:32,5.0
134374,592,2013-04-18 00:10:42,5.0
134374,1019,2013-04-18 00:00:50,2.0
134374,1210,2013-04-18 00:15:32,5.0
134374,1270,2013-04-18 00:10:49,5.0
134374,1378,2013-04-18 00:00:29,3.5
134374,1409,2013-04-18 00:00:57,2.0
134374,1587,2013-04-18 00:00:45,2.5
134374,1792,2013-04-18 00:02:32,3.0
134374,2134,2013-04-18 00:01:27,1.0
134374,2413,2013-04-18 00:02:48,3.5
134374,2643,2013-04-18 00:03:47,4.0
134374,3624,2013-04-18 00:00:00,3.5
134374,3635,2013-04-18 00:03:10,3.0
134374,3639,2013-04-18 00:03:37,3.0
134374,4306,2013-04-18 00:10:22,3.0
134374,5944,2013-04-18 00:05:01,5.0
134374,6539,2013-04-18 00:10:38,5.0
134374,6565,2013-04-18 00:02:24,1.5
134374,7454,2013-04-18 00:04:33,3.5
109410,101,2013-04-12 00:00:00,4.0
109410,104,2013-04-12 00:01:35,3.0
109410,1097,2013-04-12 00:00:16,4.0
109410,1190,2013-04-12 00:02:13,4.0
109410,1210,2013-04-12 00:01:47,4.0
109410,1230,2013-04-12 00:02:13,4.0
109410,1617,2013-04-12 00:00:37,3.0
109410,1875,2013-04-12 00:00:00,4.0
109410,2421,2013-04-12 00:02:13,1.0
109410,3635,2013-04-12 00:00:00,3.0
22794,33166,2013-04-19 05:10:18,3.0
22794,34162,2013-04-19 05:10:32,4.5
4964,80489,2013-04-25 10:22:56,3.0
4964,86880,2013-04-25 10:35:38,4.0
109491,256,2013-04-03 21:09:08,2.5
109491,2261,2013-04-24 21:40:19,3.0
109491,2918,2013-04-26 23:46:20,4.0
109491,3225,2013-04-12 06:59:38,1.5
109491,40826,2013-04-12 11:38:01,3.5
109491,41569,2013-04-21 22:34:40,4.0
109491,50806,2013-04-07 22:21:18,2.5
109491,51088,2013-04-26 23:46:31,4.0
109491,53460,2013-04-24 21:39:55,3.0
109491,53464,2013-04-08 00:00:00,2.0
75612,3,2013-04-10 00:00:27,1.5
75612,7,2013-04-10 00:00:40,0.5
75612,16,2013-04-10 00:00:08,4.5
75612,432,2013-04-10 00:01:03,5.0
75612,497,2013-04-10 00:00:38,1.0
75612,553,2013-04-10 00:00:42,4.0
75612,653,2013-04-10 00:00:10,1.0
75612,908,2013-04-10 00:01:06,3.5
75612,1080,2013-04-10 00:00:30,3.5
75612,2012,2013-04-10 00:00:50,4.0
75612,2115,2013-04-10 00:00:54,3.5
75612,2174,2013-04-10 00:00:00,1.5
75612,2710,2013-04-10 00:00:06,0.5
75612,2791,2013-04-10 00:00:46,3.5
75612,2797,2013-04-10 00:00:03,2.5
75612,3897,2013-04-10 00:01:00,2.0
82695,1,2013-04-21 03:09:16,4.0
82695,150,2013-04-21 03:09:22,4.0
82695,153,2013-04-08 00:16:32,3.0
82695,260,2013-04-21 03:09:11,4.0
82695,293,2013-04-08 00:16:15,4.0
82695,527,2013-04-21 03:09:35,3.5
82695,762,2013-04-08 00:18:22,1.0
82695,786,2013-04-08 00:18:13,3.0
82695,858,2013-04-21 03:08:28,4.0
82695,1196,2013-04-21 03:09:48,4.0
82695,1210,2013-04-21 03:09:33,4.0
82695,1573,2013-04-08 00:17:52,3.0
82695,1923,2013-04-21 03:08:19,3.5
82695,2167,2013-04-21 03:05:45,4.0
82695,2355,2013-04-21 03:08:15,3.0
82695,2421,2013-04-08 00:17:30,1.0
82695,2467,2013-04-08 00:20:29,3.0
82695,2706,2013-04-21 03:08:10,2.0
82695,2840,2013-04-08 00:20:13,3.5
82695,3785,2013-04-08 00:17:12,2.0
82695,4367,2013-04-08 00:17:05,3.5
82695,5507,2013-04-08 00:19:41,3.0
82695,6541,2013-04-21 03:03:54,3.5
82695,6754,2013-04-08 00:19:33,5.0
82695,7360,2013-04-21 03:06:23,3.5
82695,7373,2013-04-21 03:03:03,4.0
82695,8464,2013-04-08 00:16:54,3.5
82695,8928,2013-04-08 00:12:57,4.0
82695,31696,2013-04-08 00:19:15,4.5
82695,33615,2013-04-08 00:19:11,4.0
82695,33834,2013-04-21 03:06:16,3.0
82695,42738,2013-04-21 03:05:18,3.5
82695,48304,2013-04-08 00:19:05,3.5
82695,48394,2013-04-08 00:16:44,4.0
82695,51077,2013-04-21 03:03:39,2.0
82695,53000,2013-04-08 00:18:59,3.5
82695,55282,2013-04-21 03:06:04,3.5
82695,57640,2013-04-21 03:03:20,4.0
82695,65682,2013-04-21 03:05:27,3.0
82695,68358,2013-04-08 00:18:47,3.5
82695,74750,2013-04-21 03:06:46,3.0
