pelicula,usuario,instante,voto
824,145,2002-05-10 21:42:58,2.0
824,315,2002-05-10 20:40:37,2.5
824,541,2002-05-10 21:39:49,4.0
824,608,2002-05-10 20:38:34,5.0
824,736,2002-05-10 21:43:53,3.5
824,780,2002-05-10 21:38:56,0.5
824,1198,2002-05-10 21:38:35,3.5
824,1200,2002-05-10 21:38:38,4.5
824,1339,2002-05-10 21:38:43,4.5
824,1610,2002-05-10 21:41:00,4.5
824,1625,2002-05-10 21:39:13,4.0
824,1732,2002-05-10 20:38:59,3.5
824,2019,2002-05-10 21:39:42,4.5
824,2294,2002-05-10 21:37:16,3.0
824,2409,2002-05-10 20:40:12,4.0
824,2490,2002-05-10 21:42:26,3.5
824,3257,2002-05-10 21:44:23,4.0
824,3697,2002-05-10 21:44:31,3.5
824,4027,2002-05-10 20:39:05,4.5
824,4262,2002-05-10 21:39:09,5.0
824,4701,2002-05-10 21:43:48,4.0
824,4881,2002-05-10 20:39:02,5.0
824,5146,2002-05-10 21:36:51,5.0
824,5690,2002-05-10 21:36:27,5.0
824,5782,2002-05-10 21:39:45,5.0
824,5816,2002-05-10 21:41:41,4.0
824,6800,2002-05-10 20:40:17,3.5
824,7360,2002-05-10 21:41:48,4.0
824,7367,2002-05-10 20:39:14,2.5
824,8810,2002-05-10 21:44:14,1.0
824,8977,2002-05-10 21:44:18,4.0
824,27728,2002-05-10 21:36:56,4.0
824,27801,2002-05-10 21:41:30,3.5
824,34150,2002-05-10 21:43:23,1.0
824,51662,2002-05-10 21:41:34,4.5
824,52281,2002-05-10 21:39:57,4.0
824,53972,2002-05-10 21:39:16,4.0
824,55276,2002-05-10 21:35:43,5.0
824,55820,2002-05-10 20:38:16,4.5
824,57528,2002-05-10 20:39:34,4.5
10312,73321,2002-05-25 14:49:48,2.5
10312,74795,2002-05-25 14:48:59,4.0
10312,76175,2002-05-28 03:01:59,2.5
10312,76251,2002-05-04 05:12:45,4.0
557,111,2002-05-01 00:00:43,4.0
557,527,2002-05-01 00:00:00,4.0
557,920,2002-05-01 00:00:20,3.0
557,1237,2002-05-01 00:00:43,4.0
557,3468,2002-05-01 00:00:00,4.0
9837,122882,2002-05-19 00:10:39,5.0
10637,432,2002-05-03 01:47:44,3.0
10637,552,2002-05-03 01:47:56,3.5
10637,1029,2002-05-03 01:47:06,3.0
10637,1032,2002-05-03 01:47:10,3.5
10637,1282,2002-05-03 01:47:19,3.5
10637,2021,2002-05-03 01:48:28,1.0
10637,2078,2002-05-03 01:48:47,3.5
10637,2985,2002-05-03 01:49:16,2.0
10637,4148,2002-05-03 01:50:23,4.0
10637,8910,2002-05-04 06:34:24,2.5
10637,32298,2002-05-07 10:29:29,4.0
10637,32598,2002-05-03 01:44:43,3.5
10637,33004,2002-05-19 01:21:05,3.5
4614,1,2002-05-31 13:03:46,3.0
4614,22,2002-05-31 13:57:09,3.0
4614,39,2002-05-31 14:05:23,3.0
4614,87,2002-05-31 13:17:39,2.0
4614,116,2002-05-31 00:35:02,3.5
4614,158,2002-05-31 01:22:08,2.5
4614,191,2002-05-31 00:06:12,3.0
4614,216,2002-05-31 00:57:48,2.5
4614,260,2002-05-31 12:59:49,0.5
4614,356,2002-05-31 12:58:01,3.0
4614,419,2002-05-31 00:53:32,4.0
4614,421,2002-05-31 00:58:40,1.5
4614,435,2002-05-31 13:24:12,2.5
4614,455,2002-05-31 13:21:33,2.5
4614,480,2002-05-31 12:58:48,2.5
4614,520,2002-05-31 13:49:12,2.0
4614,588,2002-05-31 00:23:43,3.0
4614,590,2002-05-31 13:02:03,2.0
4614,595,2002-05-31 00:49:50,1.5
4614,609,2002-05-31 13:22:13,3.0
4614,616,2002-05-31 00:36:59,2.5
4614,631,2002-05-31 00:25:13,3.0
4614,709,2002-05-31 13:47:35,3.5
4614,801,2002-05-31 13:33:04,2.5
4614,940,2002-05-31 00:21:40,2.0
4614,1005,2002-05-31 00:05:04,1.5
4614,1012,2002-05-31 00:01:50,4.0
4614,1021,2002-05-31 00:34:28,3.5
4614,1031,2002-05-31 00:01:03,3.5
4614,1064,2002-05-31 00:23:46,2.5
4614,1196,2002-05-31 13:01:10,0.5
4614,1197,2002-05-31 13:12:31,3.5
4614,1206,2002-05-31 14:32:57,4.0
4614,1207,2002-05-31 13:14:43,3.5
4614,1210,2002-05-31 13:01:01,0.5
4614,1345,2002-05-31 01:21:36,3.5
4614,1367,2002-05-31 00:12:17,2.5
4614,1405,2002-05-31 00:50:00,2.5
4614,1407,2002-05-31 14:03:53,4.0
4614,1468,2002-05-31 01:06:12,4.0
4614,1499,2002-05-31 00:32:18,2.0
4614,1517,2002-05-31 00:40:17,2.0
4614,1547,2002-05-31 13:36:33,3.0
4614,1592,2002-05-31 00:23:10,4.0
4614,1688,2002-05-31 00:33:01,1.0
4614,1702,2002-05-31 13:18:58,3.0
4614,1721,2002-05-31 13:06:56,5.0
4614,1753,2002-05-31 14:04:18,3.5
4614,1848,2002-05-31 01:06:54,3.5
4614,1996,2002-05-31 13:20:02,2.5
4614,2028,2002-05-31 13:00:22,4.0
4614,2052,2002-05-31 00:05:25,4.5
4614,2053,2002-05-31 13:16:26,2.5
4614,2072,2002-05-31 00:11:37,3.5
4614,2082,2002-05-31 00:00:34,2.0
4614,2089,2002-05-31 00:04:37,3.5
4614,2123,2002-05-31 00:25:09,4.0
4614,2137,2002-05-31 14:30:54,3.0
4614,2152,2002-05-31 00:23:13,4.0
