pelicula,usuario,instante,voto
20048,539,2010-09-26 05:07:35,4.5
20048,953,2010-09-26 05:19:10,5.0
20048,1393,2010-09-26 05:18:44,5.0
20048,2278,2010-09-26 08:03:10,4.5
20048,2605,2010-09-16 02:33:28,4.5
20048,2671,2010-09-26 05:08:25,4.0
20048,3578,2010-09-24 07:49:13,4.5
20048,4901,2010-09-24 07:32:06,5.0
20048,6942,2010-09-26 05:08:48,4.5
20048,7445,2010-09-24 07:23:57,3.0
20048,8207,2010-09-16 04:14:18,5.0
20048,8798,2010-09-16 03:56:12,4.5
20048,27831,2010-09-24 07:23:23,5.0
20048,33437,2010-09-24 07:25:35,4.5
20048,34319,2010-09-26 05:12:49,5.0
20048,48738,2010-09-24 07:23:00,4.0
20048,49272,2010-09-24 07:23:37,3.5
20048,49530,2010-09-24 07:23:19,4.0
20048,55267,2010-09-26 05:18:31,5.0
20048,62235,2010-09-24 07:24:47,4.5
20048,62374,2010-09-26 08:12:11,4.5
20048,63113,2010-09-24 07:25:39,4.0
20048,69481,2010-09-24 07:23:10,4.5
20048,73017,2010-09-24 07:24:24,5.0
20048,82202,2010-09-16 02:32:38,4.0
12819,455,2010-09-17 00:00:19,0.5
12819,1271,2010-09-17 00:00:00,5.0
12819,2004,2010-09-17 00:02:58,3.0
12819,2087,2010-09-17 00:01:20,0.5
12819,2366,2010-09-17 00:01:22,0.5
12819,3174,2010-09-17 00:00:53,2.0
12819,3486,2010-09-17 00:31:54,3.0
12819,3668,2010-09-17 00:05:00,4.0
12819,6266,2010-09-17 00:11:28,4.0
12819,6828,2010-09-17 00:31:39,4.0
12819,6923,2010-09-17 00:32:04,0.5
12819,8232,2010-09-17 00:41:26,4.0
12819,27482,2010-09-17 00:22:41,0.5
12819,31086,2010-09-17 00:40:58,3.0
12819,44058,2010-09-17 00:31:25,3.0
9637,61240,2010-09-11 04:57:35,3.5
9637,164179,2010-09-25 14:43:00,4.0
9637,166643,2010-09-05 04:19:39,4.0
4442,8207,2010-09-29 11:50:57,4.0
4442,77561,2010-09-29 11:50:02,3.5
2080,4447,2010-09-20 21:48:56,3.5
2080,5903,2010-09-23 01:26:53,3.5
2080,53578,2010-09-20 21:41:51,4.5
2080,102880,2010-09-20 21:42:31,2.0
2080,113345,2010-09-20 21:42:35,3.5
2080,115122,2010-09-01 21:42:49,4.0
2080,152970,2010-09-20 21:45:19,4.0
4964,59985,2010-09-16 08:38:53,3.5
4964,62796,2010-09-16 08:38:07,3.0
33909,1064,2010-09-02 00:03:25,3.0
33909,1429,2010-09-02 00:01:35,4.0
33909,1894,2010-09-02 00:00:59,4.0
33909,2064,2010-09-02 00:00:00,2.5
33909,2948,2010-09-02 00:00:32,4.0
33909,3979,2010-09-02 00:03:37,4.0
33909,4387,2010-09-02 00:05:11,4.0
33909,5941,2010-09-02 00:07:01,2.5
33909,6535,2010-09-02 00:04:55,3.5
33909,8371,2010-09-02 00:04:16,4.0
33909,33646,2010-09-02 00:07:23,3.5
33909,49278,2010-09-02 00:06:29,3.5
33909,52281,2010-09-02 00:05:57,1.0
33909,53121,2010-09-02 00:07:08,3.0
33909,55765,2010-09-02 00:06:19,4.5
10762,33166,2010-09-21 22:33:26,3.5
39691,1,2010-09-03 11:03:04,4.0
39691,10,2010-09-03 11:09:58,4.0
39691,150,2010-09-03 11:07:42,4.0
39691,208,2010-09-03 11:13:09,4.0
39691,344,2010-09-03 11:11:15,2.5
39691,357,2010-09-03 11:11:56,3.0
39691,367,2010-09-03 11:10:22,3.5
39691,377,2010-09-03 11:11:07,3.5
39691,380,2010-09-03 11:11:51,3.5
39691,480,2010-09-03 11:13:26,4.0
39691,500,2010-09-03 11:13:30,4.0
39691,586,2010-09-03 11:13:36,3.0
39691,587,2010-09-03 11:12:10,3.0
39691,590,2010-09-03 11:12:47,4.0
39691,592,2010-09-03 11:11:05,4.5
39691,780,2010-09-03 11:07:31,4.0
39691,1097,2010-09-03 11:07:38,5.0
39691,1240,2010-09-03 11:07:51,4.0
39691,1265,2010-09-03 11:10:59,2.5
39691,1517,2010-09-03 11:11:48,4.5
39691,1527,2010-09-03 11:12:29,4.0
39691,1682,2010-09-03 11:13:12,4.5
39691,1923,2010-09-03 11:13:40,3.5
39691,2011,2010-09-03 11:13:06,3.0
39691,2012,2010-09-03 11:11:43,3.0
39691,2111,2010-09-24 16:25:22,4.0
39691,2490,2010-09-24 18:50:48,4.0
39691,2640,2010-09-03 11:12:43,3.5
39691,2683,2010-09-03 11:07:26,4.5
39691,2710,2010-09-03 11:13:34,3.5
39691,2716,2010-09-03 11:07:54,4.5
39691,2797,2010-09-03 11:12:07,3.0
39691,2916,2010-09-03 11:13:17,3.5
39691,2987,2010-09-03 11:12:33,4.5
39691,3114,2010-09-03 11:13:20,3.5
39691,3977,2010-09-03 11:07:35,3.5
39691,3996,2010-09-03 11:08:01,4.0
39691,4022,2010-09-03 11:08:59,5.0
39691,4995,2010-09-03 11:11:20,4.0
39691,5349,2010-09-03 11:07:46,3.5
39691,6333,2010-09-03 11:06:29,4.0
39691,6365,2010-09-03 11:10:51,3.5
39691,6711,2010-09-03 11:08:18,2.0
39691,6874,2010-09-03 11:07:49,3.0
39691,6934,2010-09-03 11:12:01,3.5
39691,7143,2010-09-03 11:12:05,4.5
39691,7438,2010-09-03 11:10:04,3.5
39691,8636,2010-09-03 11:11:23,4.0
39691,32587,2010-09-03 11:10:08,4.5
39691,41566,2010-09-03 11:12:51,3.5
39691,41569,2010-09-03 11:11:10,4.0
39691,45499,2010-09-03 11:07:22,4.0
39691,45722,2010-09-03 11:02:32,3.5
39691,49649,2010-09-09 22:04:54,3.5
39691,53125,2010-09-03 11:02:29,4.0
23631,73,2010-09-01 00:04:00,2.0
23631,101,2010-09-01 00:00:53,3.5
23631,1702,2010-09-01 00:01:32,0.5
23631,2122,2010-09-01 00:06:04,1.0
23631,2567,2010-09-01 00:00:00,2.0
23631,2827,2010-09-01 00:04:06,3.5
23631,2950,2010-09-01 00:01:39,1.5
23631,3639,2010-09-01 00:02:08,3.0
23631,3917,2010-09-01 00:06:29,1.5
23631,3993,2010-09-01 00:05:30,2.0
23631,4017,2010-09-01 00:08:30,3.5
23631,4639,2010-09-01 00:01:10,0.5
23631,4677,2010-09-01 00:06:12,0.5
23631,8810,2010-09-01 00:03:38,0.5
23631,30810,2010-09-01 00:11:04,5.0
23631,73017,2010-09-01 00:07:09,4.5
9788,272,2010-09-28 22:07:49,3.5
9788,1214,2010-09-15 17:38:24,4.0
9788,1913,2010-09-12 17:19:46,4.0
9788,1937,2010-09-18 18:03:04,3.5
9788,2010,2010-09-18 18:03:57,3.5
9788,2844,2010-09-28 22:07:33,3.0
9788,2966,2010-09-28 22:08:02,4.0
9788,3359,2010-09-15 17:38:44,3.5
9788,4848,2010-09-10 22:21:29,3.5
9788,4871,2010-09-19 17:18:47,3.5
9788,6768,2010-09-03 17:14:17,4.0
9788,6837,2010-09-18 17:07:07,3.0
9788,7303,2010-09-20 17:38:34,3.5
9788,8542,2010-09-03 17:14:37,3.5
9788,8645,2010-09-15 21:17:17,4.0
9788,8665,2010-09-07 17:23:07,3.5
