pelicula,usuario,instante,voto
9360,1183,1997-04-11 00:01:47,4.0
9360,1407,1997-04-11 00:00:00,3.0
9360,1477,1997-04-11 00:08:52,5.0
9360,1479,1997-04-11 00:06:59,4.0
9360,1483,1997-04-11 00:06:59,1.0
9360,1485,1997-04-11 00:08:52,5.0
9360,1488,1997-04-11 00:06:08,4.0
9360,1589,1997-04-11 00:08:52,5.0
9360,1594,1997-04-11 00:08:52,5.0
9360,1600,1997-04-11 00:07:41,4.0
9360,1603,1997-04-11 00:08:52,5.0
9360,1608,1997-04-11 00:03:47,4.0
9360,1617,1997-04-11 00:08:52,5.0
9360,1620,1997-04-11 00:03:05,4.0
9360,1625,1997-04-11 00:01:05,4.0
9360,1653,1997-04-11 00:01:47,4.0
9360,1673,1997-04-11 00:08:52,5.0
9360,1676,1997-04-11 00:02:28,3.0
9360,1693,1997-04-11 00:08:52,5.0
9360,1711,1997-04-11 00:06:59,3.0
9360,1721,1997-04-11 00:08:52,5.0
9360,1722,1997-04-11 00:01:47,3.0
9360,1729,1997-04-11 00:08:52,5.0
10003,14,1997-04-03 00:00:14,3.5
10003,32,1997-04-03 00:12:07,4.5
10003,110,1997-04-03 00:14:04,2.5
10003,150,1997-04-03 00:12:32,2.5
10003,232,1997-04-03 00:00:42,2.5
10003,260,1997-04-03 00:11:56,3.0
10003,356,1997-04-03 00:14:02,2.0
10003,364,1997-04-03 00:14:10,3.0
10003,457,1997-04-03 00:14:27,0.5
10003,524,1997-04-03 00:00:46,3.5
10003,531,1997-04-03 00:00:48,4.0
10003,592,1997-04-03 00:12:21,1.0
10003,648,1997-04-03 00:14:16,4.0
10003,736,1997-04-03 00:14:38,3.0
10003,780,1997-04-03 00:11:53,2.5
10003,849,1997-04-03 00:00:05,1.5
10003,858,1997-04-03 00:14:30,1.0
10003,866,1997-04-03 00:00:35,1.0
10003,1093,1997-04-03 00:00:39,2.0
10003,1097,1997-04-03 00:14:21,4.5
10003,1244,1997-04-03 00:00:11,3.0
10003,1299,1997-04-03 00:00:09,2.5
10003,1373,1997-04-03 00:00:53,5.0
10003,1580,1997-04-03 00:14:36,2.5
10003,1663,1997-04-03 00:00:22,4.5
10003,2020,1997-04-03 00:00:03,1.0
10003,2028,1997-04-03 00:14:23,5.0
10003,2076,1997-04-03 00:00:00,0.5
10003,2391,1997-04-03 00:00:51,4.5
10003,2393,1997-04-03 00:00:19,4.0
10003,2427,1997-04-03 00:00:24,5.0
10003,2762,1997-04-03 00:11:47,2.0
10003,2858,1997-04-03 00:11:59,3.5
10003,3107,1997-04-03 00:00:34,0.5
10003,3108,1997-04-03 00:00:07,2.0
10003,3361,1997-04-03 00:00:38,1.5
10003,3489,1997-04-03 00:00:44,3.0
10003,3578,1997-04-03 00:12:24,1.5
10003,4022,1997-04-03 00:13:55,1.0
10003,4306,1997-04-03 00:12:03,4.0
10003,5952,1997-04-03 00:14:32,2.0
10003,6365,1997-04-03 00:11:45,1.5
10003,7361,1997-04-03 00:13:57,1.5
10003,7438,1997-04-03 00:11:42,1.0
10003,8360,1997-04-03 00:12:18,0.5
10003,32587,1997-04-03 00:11:40,0.5
10003,39412,1997-04-03 00:14:13,3.5
10003,50447,1997-04-03 00:12:09,5.0
10003,51094,1997-04-03 00:13:53,0.5
10003,51660,1997-04-03 00:12:29,2.0
11228,647,1997-04-15 23:39:24,3.0
11228,805,1997-04-15 23:39:24,3.0
11228,858,1997-04-15 23:39:24,5.0
11228,1367,1997-04-15 23:35:19,4.0
11228,1390,1997-04-15 23:43:06,3.0
11228,1393,1997-04-15 23:39:24,5.0
11228,1409,1997-04-15 23:41:27,3.0
26748,4772,1997-04-20 02:46:09,4.0
26748,62799,1997-04-09 23:26:51,3.5
26748,66509,1997-04-09 23:26:17,3.5
26748,67508,1997-04-22 23:30:20,3.0
26748,67997,1997-04-16 06:03:05,4.0
26748,68157,1997-04-20 10:15:32,4.5
26748,69844,1997-04-09 23:26:24,4.5
26748,70293,1997-04-13 08:18:43,4.0
50512,858,1997-04-04 00:01:34,5.0
50512,912,1997-04-04 00:14:20,5.0
50512,920,1997-04-04 00:15:35,5.0
50512,923,1997-04-04 00:13:50,5.0
50512,924,1997-04-04 00:11:39,3.0
50512,1206,1997-04-04 00:07:36,5.0
50512,1221,1997-04-04 00:04:44,4.0
50512,1291,1997-04-04 00:00:00,4.0
50512,1377,1997-04-04 00:01:34,3.0
50512,1974,1997-04-04 00:00:57,2.0
50512,2710,1997-04-04 00:12:47,3.0
50512,2762,1997-04-04 00:06:38,4.0
9279,180,1997-04-10 03:54:22,5.0
9279,904,1997-04-23 00:36:42,5.0
9279,965,1997-04-07 08:00:56,4.0
9279,1367,1997-04-07 08:02:40,3.0
9279,1417,1997-04-23 00:25:06,1.0
9279,1913,1997-04-26 09:00:59,5.0
9279,2504,1997-04-23 00:26:21,4.0
9279,2577,1997-04-06 03:24:57,4.0
9279,2806,1997-04-23 00:40:00,4.0
9279,2959,1997-04-24 22:50:46,3.0
9279,2995,1997-04-06 09:05:09,3.0
9279,3033,1997-04-23 00:39:09,5.0
9279,3089,1997-04-15 04:46:05,2.0
9279,3158,1997-04-06 09:06:40,5.0
9279,3752,1997-04-12 02:12:16,4.0
9279,3785,1997-04-24 22:50:26,5.0
9279,3809,1997-04-29 05:18:33,3.0
