pelicula,usuario,instante,voto
10312,59387,2001-06-04 16:25:59,4.5
9705,216,2001-06-07 00:09:45,3.0
9705,260,2001-06-07 00:17:13,5.0
9705,296,2001-06-07 00:19:10,5.0
9705,318,2001-06-07 00:15:25,5.0
9705,527,2001-06-07 00:15:28,5.0
9705,541,2001-06-07 00:19:42,5.0
9705,593,2001-06-07 00:17:38,5.0
9705,608,2001-06-07 00:20:28,4.5
9705,720,2001-06-07 00:09:52,4.5
9705,745,2001-06-07 00:17:54,4.5
9705,750,2001-06-07 00:15:49,5.0
9705,849,2001-06-07 00:10:16,4.0
9705,903,2001-06-07 00:19:39,4.5
9705,904,2001-06-07 00:26:34,5.0
9705,923,2001-06-07 00:20:03,5.0
9705,1022,2001-06-07 00:05:30,4.0
9705,1061,2001-06-07 00:05:48,4.0
9705,1136,2001-06-07 00:18:03,4.5
9705,1148,2001-06-07 00:17:16,5.0
9705,1196,2001-06-07 00:17:41,5.0
9705,1201,2001-06-07 00:20:30,5.0
9705,1203,2001-06-07 00:16:08,5.0
9705,1208,2001-06-07 00:25:45,4.5
9705,1213,2001-06-07 00:17:22,4.5
9705,1233,2001-06-07 00:20:09,4.5
9705,1262,2001-06-07 00:19:45,5.0
9705,1918,2001-06-07 00:00:00,4.0
9705,2002,2001-06-07 00:06:31,4.0
9705,2019,2001-06-07 00:15:35,5.0
9705,2021,2001-06-07 00:00:11,5.0
9705,2150,2001-06-07 00:00:16,5.0
9705,2248,2001-06-07 00:01:51,4.0
9705,2324,2001-06-07 00:27:52,5.0
9705,2329,2001-06-07 00:18:09,5.0
9705,2539,2001-06-07 00:04:16,3.5
9705,2571,2001-06-07 00:17:09,5.0
9705,2641,2001-06-07 00:07:52,3.5
9705,2858,2001-06-07 00:17:56,5.0
9705,2959,2001-06-07 00:16:10,5.0
9705,2968,2001-06-07 00:09:11,4.5
9705,3082,2001-06-07 00:09:25,3.5
9705,3256,2001-06-07 00:07:37,3.5
9705,3717,2001-06-07 00:04:21,3.0
9705,4226,2001-06-07 00:17:36,5.0
9705,4973,2001-06-07 00:16:15,5.0
9705,4993,2001-06-07 00:19:24,5.0
9705,5618,2001-06-07 00:26:42,5.0
9705,5782,2001-06-07 00:20:41,5.0
9705,5952,2001-06-07 00:20:37,5.0
9705,5971,2001-06-07 00:19:06,4.5
9705,7099,2001-06-07 00:25:51,5.0
9705,7153,2001-06-07 00:18:14,5.0
9705,7361,2001-06-07 00:20:24,4.5
9705,44555,2001-06-07 00:15:51,5.0
9705,48516,2001-06-07 00:20:13,3.5
9705,58559,2001-06-07 00:15:45,4.0
9705,66934,2001-06-07 00:20:17,5.0
9705,79132,2001-06-07 00:17:59,4.0
9837,508,2001-06-03 02:26:22,4.0
9837,4814,2001-06-06 18:10:07,2.5
9837,6711,2001-06-03 18:25:28,2.0
9837,101973,2001-06-03 21:15:12,4.5
10637,4038,2001-06-01 05:36:46,3.0
10637,4559,2001-06-18 15:14:01,2.5
10637,7340,2001-06-03 02:52:19,3.5
644,260,2001-06-29 00:00:00,5.0
644,1196,2001-06-29 00:00:05,5.0
644,1198,2001-06-29 00:00:24,4.0
644,1210,2001-06-29 00:00:39,5.0
644,2571,2001-06-29 00:00:21,4.0
644,4993,2001-06-29 00:00:35,1.0
644,7153,2001-06-29 00:00:33,1.0
644,58559,2001-06-29 00:00:25,4.0
1995,10,2001-06-11 00:02:20,3.0
1995,17,2001-06-11 00:03:54,4.0
1995,58,2001-06-11 00:04:24,5.0
1995,110,2001-06-11 00:02:20,4.0
1995,150,2001-06-11 00:00:00,3.0
1995,153,2001-06-11 00:00:20,3.0
1995,161,2001-06-11 00:02:20,3.0
1995,165,2001-06-11 00:00:20,3.0
1995,185,2001-06-11 00:02:19,2.0
1995,208,2001-06-11 00:02:20,4.0
1995,231,2001-06-11 00:01:07,4.0
1995,232,2001-06-11 00:04:54,5.0
1995,265,2001-06-11 00:03:55,5.0
1995,272,2001-06-11 00:04:24,4.0
1995,290,2001-06-11 00:05:24,5.0
1995,292,2001-06-11 00:01:39,2.0
1995,296,2001-06-11 00:00:00,5.0
1995,306,2001-06-11 00:04:53,4.0
1995,307,2001-06-11 00:04:53,4.0
1995,314,2001-06-11 00:04:24,4.0
1995,318,2001-06-11 00:01:39,4.0
1995,342,2001-06-11 00:05:24,4.0
1995,345,2001-06-11 00:05:48,3.0
1995,349,2001-06-11 00:01:07,3.0
1995,356,2001-06-11 00:01:07,3.0
1995,357,2001-06-11 00:03:54,3.0
1995,380,2001-06-11 00:00:00,4.0
1995,434,2001-06-11 00:01:39,3.0
1995,457,2001-06-11 00:00:20,3.0
1995,468,2001-06-11 00:05:48,3.0
1995,480,2001-06-11 00:01:39,4.0
1995,497,2001-06-11 00:05:48,3.0
1995,509,2001-06-11 00:03:54,4.0
1995,588,2001-06-11 00:00:20,3.0
1995,590,2001-06-11 00:00:00,4.0
1995,592,2001-06-11 00:00:00,3.0
1995,780,2001-06-11 00:18:56,3.0
1995,1183,2001-06-11 00:18:02,5.0
10865,21,2001-06-02 00:01:53,3.0
10865,111,2001-06-02 00:02:38,3.0
10865,172,2001-06-02 00:04:22,3.0
10865,173,2001-06-02 00:03:21,3.0
10865,204,2001-06-02 00:04:04,3.0
10865,208,2001-06-02 00:01:18,3.0
10865,292,2001-06-02 00:00:57,3.0
10865,296,2001-06-02 00:00:00,4.0
10865,315,2001-06-02 00:03:00,2.0
10865,316,2001-06-02 00:00:35,3.0
10865,349,2001-06-02 00:00:21,3.0
10865,350,2001-06-02 00:04:04,3.0
10865,356,2001-06-02 00:02:38,4.0
10865,364,2001-06-02 00:02:20,4.0
10865,367,2001-06-02 00:03:00,3.0
10865,377,2001-06-02 00:03:47,4.0
10865,380,2001-06-02 00:00:00,3.0
10865,420,2001-06-02 00:02:20,3.0
10865,434,2001-06-02 00:00:57,3.0
10865,457,2001-06-02 00:01:18,3.0
10865,480,2001-06-02 00:03:00,3.0
10865,589,2001-06-02 00:03:21,4.0
10865,590,2001-06-02 00:00:00,3.0
10865,592,2001-06-02 00:00:00,3.0
10865,593,2001-06-02 00:00:57,4.0
10808,11,2001-06-22 00:18:22,5.0
10808,47,2001-06-22 00:12:23,4.0
