pelicula,usuario,instante,voto
754,539,1997-06-27 00:04:34,5.0
754,1198,1997-06-27 00:00:07,3.0
754,1923,1997-06-27 00:16:22,4.0
754,2443,1997-06-27 00:17:57,5.0
754,2571,1997-06-27 00:00:00,5.0
754,2763,1997-06-27 00:02:18,5.0
754,5349,1997-06-27 00:00:44,4.0
754,6539,1997-06-27 00:00:37,5.0
754,6874,1997-06-27 00:00:48,5.0
754,7090,1997-06-27 00:23:53,4.0
754,44191,1997-06-27 00:23:02,4.0
754,47610,1997-06-27 00:03:02,4.0
754,58559,1997-06-27 00:19:28,3.5
754,58998,1997-06-27 00:02:45,2.5
754,72011,1997-06-27 00:02:14,4.0
754,76093,1997-06-27 00:21:27,4.5
754,84954,1997-06-27 00:03:37,4.0
754,88163,1997-06-27 00:18:18,4.0
754,105211,1997-06-27 00:18:42,4.0
754,122882,1997-06-27 00:01:04,3.0
11970,151,1997-06-26 00:02:55,3.0
11970,173,1997-06-26 00:01:18,1.5
11970,225,1997-06-26 00:00:18,4.0
11970,432,1997-06-26 00:00:06,2.5
11970,435,1997-06-26 00:00:12,2.0
11970,908,1997-06-26 00:01:25,4.0
11970,1230,1997-06-26 00:00:00,3.5
11970,1288,1997-06-26 00:03:06,4.0
11970,1500,1997-06-26 00:02:45,4.0
11970,1653,1997-06-26 00:00:23,3.0
11970,2054,1997-06-26 00:01:10,2.5
11970,2406,1997-06-26 00:02:59,4.0
11970,2599,1997-06-26 00:02:40,3.5
11970,2640,1997-06-26 00:01:41,2.5
11970,4034,1997-06-26 00:03:10,5.0
26748,208,1997-06-01 09:22:33,3.0
26748,223,1997-06-01 09:23:43,4.0
26748,586,1997-06-01 09:22:53,3.5
26748,594,1997-06-01 09:25:27,4.0
26748,596,1997-06-01 09:28:02,4.0
26748,788,1997-06-01 09:24:33,3.5
26748,1028,1997-06-01 09:27:43,3.5
26748,1356,1997-06-01 09:24:25,4.0
26748,1923,1997-06-01 09:23:14,3.5
26748,2081,1997-06-01 09:27:13,4.0
26748,2791,1997-06-01 09:25:36,5.0
26748,3977,1997-06-01 09:26:33,3.0
26748,3996,1997-06-01 09:23:33,4.0
26748,6844,1997-06-04 08:15:46,4.0
26748,54796,1997-06-08 22:52:43,4.0
26748,69757,1997-06-08 22:52:58,4.0
26748,71745,1997-06-17 08:12:42,3.5
26748,8636,1997-06-01 09:29:18,4.0
9279,779,1997-06-07 04:52:08,1.0
9279,913,1997-06-03 00:34:16,5.0
9279,928,1997-06-07 04:53:33,5.0
9279,1069,1997-06-04 06:45:07,5.0
9279,1076,1997-06-21 03:46:31,2.0
9279,2182,1997-06-30 01:03:14,3.0
9279,2186,1997-06-04 06:47:16,4.0
