pelicula,usuario,instante,voto
20048,5574,2009-11-12 06:05:03,4.5
20048,8860,2009-11-12 06:19:43,5.0
9637,59784,2009-11-22 16:47:00,3.0
9637,127198,2009-11-14 22:13:26,3.5
9637,128360,2009-11-16 05:36:49,3.5
9637,129659,2009-11-14 22:11:43,4.0
9637,137857,2009-11-14 22:11:18,3.0
9637,142488,2009-11-14 22:12:23,4.5
9637,145839,2009-11-14 22:10:54,3.5
9637,154456,2009-11-15 20:53:00,2.5
9637,156896,2009-11-14 22:10:04,4.0
9637,158238,2009-11-29 05:44:52,3.5
1250,1957,2009-11-25 01:43:34,4.0
1250,4226,2009-11-21 00:28:34,4.5
1250,5952,2009-11-18 13:02:50,4.5
1250,26622,2009-11-26 00:26:26,4.5
1250,72741,2009-11-11 14:54:58,4.0
1250,77421,2009-11-19 00:32:15,4.0
1250,80831,2009-11-11 14:53:15,4.5
1250,85881,2009-11-17 00:29:14,4.0
1250,88125,2009-11-24 18:09:17,4.0
17979,62,2009-11-04 00:00:00,2.0
17979,185,2009-11-04 00:00:39,3.0
17979,300,2009-11-04 00:00:00,4.0
17979,364,2009-11-04 00:00:39,2.0
17979,377,2009-11-04 00:00:00,4.0
17979,454,2009-11-04 00:00:39,3.0
17979,457,2009-11-04 00:00:39,4.0
17979,500,2009-11-04 00:00:39,4.0
17979,597,2009-11-04 00:00:00,3.0
17979,1214,2009-11-04 00:00:00,5.0
17979,1348,2009-11-04 00:01:51,5.0
17979,1925,2009-11-04 00:01:51,5.0
17979,1926,2009-11-04 00:02:59,1.0
17979,2010,2009-11-04 00:01:51,5.0
17979,2028,2009-11-04 00:00:00,2.0
17979,2221,2009-11-04 00:02:59,4.0
17979,2227,2009-11-04 00:02:38,4.0
17979,3022,2009-11-04 00:01:51,4.0
17979,3310,2009-11-04 00:01:51,5.0
17979,3629,2009-11-04 00:01:51,4.0
17979,3641,2009-11-04 00:02:38,4.0
17979,3742,2009-11-04 00:02:38,2.0
17979,4277,2009-11-04 00:02:59,3.0
17979,4404,2009-11-04 00:03:20,2.0
17979,4405,2009-11-04 00:03:20,4.0
4964,57,2009-11-26 01:21:15,2.5
4964,60,2009-11-26 01:20:56,5.0
4964,2794,2009-11-01 05:19:50,3.5
4964,5241,2009-11-17 03:18:14,3.0
4964,6734,2009-11-26 01:21:28,3.0
4964,50802,2009-11-02 09:08:49,2.5
4964,53121,2009-11-07 00:15:51,3.5
4964,54997,2009-11-29 09:49:16,4.0
4964,56367,2009-11-30 06:24:01,5.0
4964,56775,2009-11-14 06:10:25,4.0
4964,56788,2009-11-23 07:18:57,4.0
18947,1248,2009-11-06 21:54:29,3.5
18947,2433,2009-11-06 21:53:35,2.0
18947,4979,2009-11-06 23:14:38,4.0
18947,5388,2009-11-06 23:11:45,2.0
18947,55269,2009-11-06 21:54:10,4.5
18947,60950,2009-11-23 22:41:40,4.5
18947,68554,2009-11-06 23:12:26,3.0
10762,32,2009-11-17 01:57:11,4.0
10762,47,2009-11-17 01:55:52,4.5
10762,110,2009-11-17 01:58:34,4.0
10762,125,2009-11-17 02:07:16,3.5
10762,261,2009-11-17 02:11:50,4.0
10762,300,2009-11-17 02:00:28,4.5
10762,337,2009-11-17 01:58:23,4.0
10762,471,2009-11-17 02:08:16,4.0
10762,902,2009-11-17 02:04:16,2.5
10762,994,2009-11-17 02:04:08,5.0
10762,1124,2009-11-17 02:10:52,4.0
10762,1207,2009-11-17 01:55:33,4.5
10762,1245,2009-11-17 02:01:17,4.5
10762,1271,2009-11-17 02:05:16,4.0
10762,1282,2009-11-17 02:08:35,4.0
10762,1387,2009-11-17 02:02:37,4.5
10762,1449,2009-11-17 01:56:12,4.0
10762,1641,2009-11-17 02:01:45,4.0
10762,1674,2009-11-17 01:58:54,4.0
10762,1678,2009-11-17 02:05:42,4.5
10762,1680,2009-11-17 02:02:55,4.0
10762,1954,2009-11-17 02:08:54,4.5
10762,1956,2009-11-17 02:06:34,4.5
10762,1957,2009-11-17 02:10:02,4.5
10762,2139,2009-11-17 02:03:10,0.5
10762,2288,2009-11-17 02:12:24,4.0
10762,2291,2009-11-17 02:05:06,4.0
10762,2302,2009-11-17 02:10:39,4.0
10762,2580,2009-11-17 01:55:26,4.0
10762,2745,2009-11-17 02:01:38,4.5
10762,3108,2009-11-17 02:05:39,4.0
10762,3252,2009-11-17 02:06:03,4.5
10762,3261,2009-11-17 02:13:04,4.0
10762,3359,2009-11-17 02:02:46,4.0
10762,3386,2009-11-17 02:03:38,2.5
10762,3471,2009-11-17 01:58:42,4.0
10762,3476,2009-11-17 02:15:28,4.0
10762,3505,2009-11-17 01:57:00,3.5
10762,4211,2009-11-17 01:54:47,4.0
10762,4465,2009-11-17 01:53:07,4.0
10762,4508,2009-11-17 02:00:19,4.0
10762,4688,2009-11-17 02:12:54,5.0
10762,5026,2009-11-17 02:14:17,2.0
10762,5135,2009-11-17 01:59:14,3.0
10762,5279,2009-11-17 02:04:56,4.5
10762,5294,2009-11-17 01:54:10,4.0
10762,5650,2009-11-17 02:07:00,3.5
10762,5669,2009-11-17 01:54:33,4.0
10762,5745,2009-11-17 02:10:49,4.0
10762,5752,2009-11-17 01:50:54,4.0
10762,6620,2009-11-17 01:54:42,4.0
10762,6662,2009-11-17 02:01:58,4.0
10762,6663,2009-11-17 02:05:55,4.0
10762,6796,2009-11-17 01:52:28,4.0
10762,6807,2009-11-17 01:55:20,4.0
10762,6867,2009-11-17 01:52:46,4.0
10762,6932,2009-11-17 01:53:48,4.0
10762,6974,2009-11-17 02:01:12,4.0
10762,6989,2009-11-17 01:57:37,4.0
10762,6993,2009-11-17 02:00:32,5.0
10762,7001,2009-11-17 02:04:45,4.0
10762,7087,2009-11-17 02:14:48,5.0
10762,7155,2009-11-17 02:12:40,4.0
10762,7482,2009-11-17 01:59:29,4.0
10762,7566,2009-11-17 02:08:00,4.0
10762,7614,2009-11-17 02:12:05,3.5
10762,7698,2009-11-17 01:56:21,4.0
10762,8183,2009-11-17 01:59:45,4.5
10762,8270,2009-11-17 02:02:24,5.0
10762,8596,2009-11-17 02:00:02,4.0
10762,8623,2009-11-17 01:57:52,4.0
10762,8880,2009-11-17 02:09:39,4.0
10762,26084,2009-11-17 02:05:29,3.0
10762,27821,2009-11-15 00:01:34,3.5
9788,2064,2009-11-20 17:51:09,4.0
9788,898,2009-11-14 18:00:20,4.0
9788,910,2009-11-06 20:44:05,4.0
9788,913,2009-11-20 17:50:44,4.0
9788,935,2009-11-17 17:39:49,2.5
9788,1023,2009-11-17 21:01:06,3.0
9788,1254,2009-11-20 17:51:23,4.5
9788,1262,2009-11-27 17:56:50,4.0
9788,6178,2009-11-14 18:00:09,4.0
9788,6565,2009-11-14 17:59:34,3.5
9788,6620,2009-11-02 17:17:51,4.5
9788,6753,2009-11-06 20:43:58,3.5
9788,6873,2009-11-14 17:59:39,3.0
9788,6965,2009-11-24 17:28:13,3.5
9788,7340,2009-11-20 17:46:32,3.0
9788,1926,2009-11-27 17:56:36,3.0
13207,543,2009-11-23 06:15:26,3.5
13207,2231,2009-11-19 16:23:50,3.5
13207,2712,2009-11-23 06:15:09,3.0
13207,3969,2009-11-23 06:16:13,3.0
13207,4878,2009-11-23 06:13:43,4.0
13207,4975,2009-11-23 06:16:33,3.5
13207,6890,2009-11-23 06:13:26,0.5
13207,7165,2009-11-23 06:14:24,4.0
13207,7451,2009-11-06 07:24:10,3.5
13207,8366,2009-11-19 16:22:20,3.0
13207,8622,2009-11-19 16:21:38,2.0
22949,307,2009-11-24 00:01:44,4.5
22949,308,2009-11-24 00:08:21,4.0
22949,381,2009-11-24 00:08:29,2.0
22949,532,2009-11-24 00:01:32,2.5
22949,922,2009-11-24 00:07:21,4.0
22949,1104,2009-11-24 00:06:41,4.5
22949,1186,2009-11-24 00:00:50,3.5
22949,1441,2009-11-24 00:06:59,2.5
22949,1589,2009-11-24 00:08:07,2.5
22949,1882,2009-11-24 00:00:09,1.5
22949,1960,2009-11-24 00:00:18,4.0
22949,2094,2009-11-24 00:00:42,1.0
22949,2313,2009-11-24 00:02:21,4.5
22949,2688,2009-11-24 00:02:29,1.0
22949,2739,2009-11-24 00:08:02,1.5
22949,2944,2009-11-24 00:00:00,4.0
22949,3363,2009-11-24 00:00:56,4.5
22949,3617,2009-11-24 00:01:38,1.0
231,72741,2009-11-04 05:17:24,3.5
231,81385,2009-11-17 02:13:28,2.5
231,81845,2009-11-11 08:02:36,3.5
231,82378,2009-11-08 02:40:54,3.0
231,83369,2009-11-18 05:29:55,3.0
231,83480,2009-11-05 07:53:54,2.5
231,85020,2009-11-28 08:18:46,3.5
22824,95,2009-11-06 00:19:19,3.5
22824,145,2009-11-06 00:00:57,3.5
22824,318,2009-11-06 00:18:08,4.5
22824,480,2009-11-06 00:17:58,3.5
22824,527,2009-11-06 00:18:17,4.5
22824,593,2009-11-06 00:17:48,4.5
22824,608,2009-11-06 00:14:49,4.0
22824,724,2009-11-06 00:01:22,3.0
22824,780,2009-11-06 00:18:23,4.0
22824,1036,2009-11-06 00:19:55,4.0
22824,1136,2009-11-06 00:20:04,4.0
22824,1222,2009-11-06 00:21:45,4.5
22824,1240,2009-11-06 00:19:38,4.0
22824,1527,2009-11-06 00:11:24,4.5
22824,1610,2009-11-06 00:20:54,4.0
22824,1676,2009-11-06 00:00:07,4.5
22824,1779,2009-11-06 00:02:36,4.0
22824,1961,2009-11-06 00:20:25,4.0
22824,2028,2009-11-06 00:19:01,4.5
22824,2115,2009-11-06 00:00:00,3.0
22824,2329,2009-11-06 00:09:43,5.0
22824,2353,2009-11-06 00:11:00,4.0
22824,2571,2009-11-06 00:15:04,4.5
22824,2617,2009-11-06 00:00:19,2.5
22824,2683,2009-11-06 00:20:43,4.0
22824,2699,2009-11-06 00:22:52,4.0
22824,2706,2009-11-06 00:21:16,4.5
22824,2881,2009-11-06 00:16:09,4.0
22824,2959,2009-11-06 00:09:18,5.0
22824,3578,2009-11-06 00:20:34,4.5
22824,3793,2009-11-06 00:11:08,3.5
22824,3798,2009-11-06 00:12:36,4.5
22824,3826,2009-11-06 00:02:45,3.0
22824,4148,2009-11-06 00:03:34,4.0
22824,4262,2009-11-06 00:10:21,4.5
22824,4306,2009-11-06 00:11:03,3.5
22824,4886,2009-11-06 00:01:48,3.5
22824,5010,2009-11-06 00:03:16,3.5
22824,5266,2009-11-30 19:30:43,3.5
22824,5502,2009-11-06 00:12:07,4.5
22824,5785,2009-11-06 00:08:11,4.0
22824,5989,2009-11-06 00:24:15,4.0
22824,6188,2009-11-06 00:06:51,3.5
22824,6323,2009-11-06 00:06:54,4.0
22824,6934,2009-11-06 00:06:11,4.0
