pelicula,usuario,instante,voto
9480,691,2003-02-14 00:00:46,5.0
9480,858,2003-02-14 00:00:00,3.0
9480,1644,2003-02-14 00:00:46,3.0
9480,1686,2003-02-14 00:00:46,5.0
9480,1911,2003-02-14 00:00:00,3.0
9480,1961,2003-02-14 00:00:46,5.0
9480,3152,2003-02-14 00:00:00,3.0
9480,3500,2003-02-14 00:00:00,2.0
9480,3948,2003-02-14 00:01:49,4.0
14873,296,2003-02-07 09:19:54,5.0
14873,318,2003-02-08 03:28:59,4.5
14873,596,2003-02-07 00:00:00,2.5
14873,661,2003-02-07 08:42:58,3.5
14873,673,2003-02-07 08:43:06,0.5
14873,1093,2003-02-07 08:44:35,4.0
14873,1252,2003-02-07 06:32:47,0.5
14873,1278,2003-02-07 06:32:54,3.5
14873,1302,2003-02-07 00:00:53,2.0
14873,1358,2003-02-07 06:34:57,3.5
14873,1717,2003-02-07 08:45:27,0.5
14873,1792,2003-02-07 08:50:22,2.5
14873,1884,2003-02-07 09:18:37,5.0
14873,2826,2003-02-07 08:44:53,4.0
14873,3082,2003-02-07 08:43:57,2.5
14873,3186,2003-02-07 09:16:58,5.0
14873,3254,2003-02-07 08:48:41,1.5
14873,3624,2003-02-07 08:45:00,2.0
14873,3740,2003-02-07 08:49:20,0.5
14873,4873,2003-02-07 09:15:57,5.0
14873,37857,2003-02-07 09:13:34,5.0
14873,68157,2003-02-07 09:19:14,5.0
14873,84944,2003-02-08 03:28:54,3.5
6038,1,2003-02-06 00:00:00,5.0
6038,3,2003-02-06 00:00:42,3.0
6038,5,2003-02-06 00:00:42,3.0
6038,6,2003-02-06 00:00:42,2.0
6038,7,2003-02-06 00:00:42,3.0
6038,18,2003-02-06 00:02:21,5.0
6038,25,2003-02-06 00:00:01,3.0
6038,62,2003-02-06 00:00:01,5.0
6038,74,2003-02-06 00:02:07,3.0
6038,86,2003-02-06 00:02:53,5.0
6038,88,2003-02-06 00:02:53,3.0
6038,95,2003-02-06 00:00:01,3.0
6038,102,2003-02-06 00:02:53,2.0
6038,104,2003-02-06 00:01:13,3.0
6038,140,2003-02-06 00:01:43,5.0
6038,141,2003-02-06 00:00:00,5.0
6038,260,2003-02-06 00:01:13,4.0
6038,376,2003-02-06 00:01:13,5.0
6038,612,2003-02-06 00:03:59,2.0
6038,619,2003-02-06 00:05:05,2.0
6038,647,2003-02-06 00:03:19,5.0
6038,648,2003-02-06 00:00:00,5.0
6038,663,2003-02-06 00:03:19,5.0
6038,708,2003-02-06 00:01:13,5.0
6038,724,2003-02-06 00:02:07,2.0
6038,780,2003-02-06 00:00:00,3.0
6038,785,2003-02-06 00:02:53,4.0
6038,1059,2003-02-06 00:03:19,4.0
6038,1073,2003-02-06 00:00:42,5.0
6038,1366,2003-02-06 00:06:10,3.0
6038,1367,2003-02-06 00:02:53,3.0
6038,1393,2003-02-06 00:03:19,4.0
9837,31123,2003-02-09 16:02:55,4.5
9837,104913,2003-02-20 19:27:57,3.5
9837,122886,2003-02-14 18:49:40,3.0
