pelicula,usuario,instante,voto
6116,2,1997-12-19 00:03:32,3.0
6116,6,1997-12-19 00:06:03,5.0
6116,8,1997-12-19 00:29:37,4.0
6116,10,1997-12-19 00:01:00,3.0
6116,11,1997-12-19 00:03:16,4.0
6116,15,1997-12-19 00:11:30,3.0
6116,20,1997-12-19 00:11:43,3.0
6116,21,1997-12-19 00:01:48,3.0
6116,22,1997-12-19 00:05:50,4.0
6116,32,1997-12-19 00:02:02,4.0
6116,39,1997-12-19 00:02:21,3.0
6116,42,1997-12-19 00:30:33,3.0
6116,44,1997-12-19 00:04:20,3.0
6116,50,1997-12-19 00:02:02,3.0
6116,70,1997-12-19 00:10:02,4.0
6116,95,1997-12-19 00:03:50,5.0
6116,104,1997-12-19 00:11:19,4.0
6116,110,1997-12-19 00:01:32,4.0
6116,112,1997-12-19 00:08:23,5.0
6116,145,1997-12-19 00:06:35,4.0
6116,150,1997-12-19 00:00:00,5.0
6116,153,1997-12-19 00:00:27,3.0
6116,158,1997-12-19 00:04:04,3.0
6116,160,1997-12-19 00:02:21,3.0
6116,161,1997-12-19 00:01:00,4.0
6116,165,1997-12-19 00:00:27,3.0
6116,168,1997-12-19 00:04:20,3.0
6116,172,1997-12-19 00:04:04,3.0
6116,173,1997-12-19 00:02:44,3.0
6116,177,1997-12-19 00:11:43,1.0
6116,196,1997-12-19 00:03:16,3.0
6116,208,1997-12-19 00:01:17,2.0
6116,216,1997-12-19 00:07:35,3.0
6116,223,1997-12-19 00:05:03,3.0
6116,227,1997-12-19 00:05:50,3.0
6116,230,1997-12-19 00:06:19,3.0
6116,231,1997-12-19 00:00:44,3.0
6116,246,1997-12-19 00:05:36,3.0
6116,253,1997-12-19 00:01:17,3.0
6116,256,1997-12-19 00:04:20,4.0
6116,276,1997-12-19 00:05:19,3.0
6116,280,1997-12-19 00:06:51,3.0
6116,282,1997-12-19 00:03:03,3.0
6116,288,1997-12-19 00:01:32,3.0
6116,292,1997-12-19 00:01:00,5.0
6116,293,1997-12-19 00:03:32,3.0
6116,296,1997-12-19 00:00:00,5.0
6116,315,1997-12-19 00:02:44,3.0
6116,316,1997-12-19 00:00:44,3.0
6116,317,1997-12-19 00:01:48,3.0
6116,318,1997-12-19 00:00:44,4.0
6116,329,1997-12-19 00:00:44,3.0
6116,333,1997-12-19 00:04:36,3.0
6116,344,1997-12-19 00:00:27,3.0
6116,349,1997-12-19 00:00:27,4.0
6116,350,1997-12-19 00:04:04,3.0
6116,356,1997-12-19 00:03:03,5.0
6116,358,1997-12-19 00:33:50,3.0
6116,362,1997-12-19 00:10:38,3.0
6116,364,1997-12-19 00:02:21,4.0
6116,366,1997-12-19 00:13:15,3.0
6116,367,1997-12-19 00:02:44,4.0
6116,376,1997-12-19 00:09:09,3.0
6116,377,1997-12-19 00:04:20,4.0
6116,380,1997-12-19 00:00:00,5.0
6116,382,1997-12-19 00:14:08,3.0
6116,410,1997-12-19 00:01:32,3.0
6116,420,1997-12-19 00:02:02,3.0
6116,422,1997-12-19 00:34:52,3.0
6116,434,1997-12-19 00:01:00,3.0
6116,435,1997-12-19 00:02:44,3.0
6116,437,1997-12-19 00:10:49,3.0
6116,440,1997-12-19 00:03:32,3.0
6116,442,1997-12-19 00:04:36,3.0
6116,454,1997-12-19 00:02:21,3.0
6116,455,1997-12-19 00:12:05,3.0
6116,457,1997-12-19 00:01:17,3.0
6116,464,1997-12-19 00:27:58,3.0
6116,466,1997-12-19 00:10:26,3.0
6116,474,1997-12-19 00:06:35,5.0
6116,480,1997-12-19 00:03:16,5.0
6116,485,1997-12-19 00:09:25,4.0
6116,489,1997-12-19 00:27:29,3.0
6116,490,1997-12-19 00:28:39,4.0
6116,491,1997-12-19 00:10:02,4.0
6116,494,1997-12-19 00:09:09,5.0
6116,500,1997-12-19 00:04:51,4.0
6116,505,1997-12-19 00:32:55,3.0
6116,508,1997-12-19 00:07:35,3.0
6116,519,1997-12-19 00:13:46,3.0
6116,520,1997-12-19 00:10:38,3.0
6116,524,1997-12-19 00:14:56,3.0
6116,527,1997-12-19 00:04:51,4.0
6116,529,1997-12-19 00:11:04,4.0
6116,539,1997-12-19 00:05:19,3.0
6116,542,1997-12-19 00:28:28,2.0
6116,543,1997-12-19 00:12:26,3.0
6116,544,1997-12-19 00:29:25,3.0
6116,553,1997-12-19 00:03:03,4.0
6116,555,1997-12-19 00:04:20,4.0
6116,569,1997-12-19 00:35:40,3.0
6116,575,1997-12-19 00:28:13,3.0
6116,586,1997-12-19 00:05:50,3.0
6116,588,1997-12-19 00:00:27,3.0
6116,589,1997-12-19 00:04:04,5.0
6116,590,1997-12-19 00:00:00,3.0
6116,592,1997-12-19 00:00:00,3.0
6116,593,1997-12-19 00:01:17,3.0
6116,594,1997-12-19 00:10:26,3.0
6116,595,1997-12-19 00:00:45,3.0
6116,596,1997-12-19 00:12:26,3.0
6116,648,1997-12-19 00:09:25,4.0
6116,653,1997-12-19 00:16:23,5.0
6116,688,1997-12-19 00:11:19,3.0
6116,711,1997-12-19 00:15:17,4.0
6116,733,1997-12-19 00:16:04,5.0
6116,736,1997-12-19 00:06:51,4.0
6116,737,1997-12-19 00:12:37,3.0
6116,761,1997-12-19 00:38:09,3.0
11975,107,1997-12-02 04:14:15,4.0
11975,300,1997-12-02 04:13:27,4.0
11975,912,1997-12-02 04:01:01,5.0
11975,1030,1997-12-02 04:09:45,4.0
11975,1230,1997-12-02 04:17:11,5.0
11975,1282,1997-12-02 04:11:44,4.0
11975,1584,1997-12-02 04:12:06,4.0
11975,1611,1997-12-02 04:02:37,1.0
11975,2005,1997-12-02 04:08:13,4.0
11975,2059,1997-12-02 04:12:42,3.0
11975,2093,1997-12-02 04:12:06,3.0
11975,2124,1997-12-02 04:14:36,3.0
11975,2150,1997-12-02 04:06:52,4.0
11975,2424,1997-12-02 04:10:35,2.0
11975,2565,1997-12-02 04:11:27,5.0
11975,2572,1997-12-02 04:13:14,4.0
11975,2580,1997-12-02 04:06:33,4.0
11975,3134,1997-12-02 04:01:39,2.0
11975,3261,1997-12-02 04:11:44,4.0
11975,3668,1997-12-02 04:12:06,3.0
11975,4367,1997-12-02 04:12:56,2.0
11975,4384,1997-12-02 04:00:31,3.0
11975,4508,1997-12-02 04:08:13,3.0
11975,5791,1997-12-02 04:02:07,4.0
10371,19,1997-12-11 00:14:12,5.0
10371,260,1997-12-11 00:00:06,5.0
10371,344,1997-12-11 00:12:49,5.0
10371,367,1997-12-11 00:15:12,5.0
10371,500,1997-12-11 00:10:56,5.0
10371,586,1997-12-11 00:13:43,5.0
10371,593,1997-12-11 00:13:49,5.0
10371,780,1997-12-11 00:12:47,5.0
10371,1196,1997-12-11 00:02:30,5.0
10371,1206,1997-12-11 00:18:03,5.0
10371,1210,1997-12-11 00:03:29,5.0
10371,1270,1997-12-11 00:03:34,5.0
10371,1485,1997-12-11 00:12:59,5.0
10371,1517,1997-12-11 00:15:08,5.0
10371,1580,1997-12-11 00:09:58,5.0
10371,1682,1997-12-11 00:08:28,5.0
10371,1917,1997-12-11 00:18:12,5.0
10371,1961,1997-12-11 00:02:40,5.0
10371,2011,1997-12-11 00:09:53,5.0
10371,2273,1997-12-11 00:14:13,5.0
10371,2571,1997-12-11 00:00:01,4.0
10371,2617,1997-12-11 00:16:37,5.0
10371,2683,1997-12-11 00:15:59,5.0
10371,2797,1997-12-11 00:08:43,4.0
10371,2959,1997-12-11 00:00:03,4.0
10371,3147,1997-12-11 00:01:44,5.0
10371,3253,1997-12-11 00:10:55,5.0
10371,3254,1997-12-11 00:17:41,5.0
10371,3578,1997-12-11 00:03:25,5.0
10371,3624,1997-12-11 00:18:06,5.0
10371,3751,1997-12-11 00:18:21,5.0
10371,3793,1997-12-11 00:08:09,3.0
10371,3948,1997-12-11 00:13:59,2.0
10371,4270,1997-12-11 00:19:57,5.0
10371,4306,1997-12-11 00:03:56,5.0
10371,4343,1997-12-11 00:14:52,3.0
10371,4701,1997-12-11 00:15:52,5.0
10371,4886,1997-12-11 00:02:19,5.0
10371,4896,1997-12-11 00:05:18,5.0
10371,4975,1997-12-11 00:08:26,5.0
10371,4993,1997-12-11 00:00:08,5.0
10371,5218,1997-12-11 00:14:15,5.0
10371,5219,1997-12-11 00:14:26,5.0
10371,5349,1997-12-11 00:00:37,5.0
10371,5445,1997-12-11 00:00:31,5.0
10371,5502,1997-12-11 00:10:24,5.0
10371,5679,1997-12-11 00:07:22,5.0
10371,5816,1997-12-11 00:06:23,5.0
10371,5903,1997-12-11 00:04:19,5.0
10371,5952,1997-12-11 00:00:27,5.0
10371,5989,1997-12-11 00:01:41,5.0
10371,6333,1997-12-11 00:05:11,5.0
10371,6377,1997-12-11 00:02:18,5.0
10371,6539,1997-12-11 00:00:29,5.0
10371,6586,1997-12-11 00:13:46,5.0
10371,6754,1997-12-11 00:12:53,5.0
10371,6863,1997-12-11 00:14:28,5.0
10371,6874,1997-12-11 00:00:33,5.0
10371,6934,1997-12-11 00:14:51,5.0
10371,7143,1997-12-11 00:05:13,5.0
10371,7153,1997-12-11 00:00:04,5.0
10371,7254,1997-12-11 00:04:39,5.0
10371,7293,1997-12-11 00:20:03,5.0
10371,7361,1997-12-11 00:00:34,5.0
10371,7373,1997-12-11 00:17:34,5.0
10371,7438,1997-12-11 00:06:50,5.0
10371,7454,1997-12-11 00:19:20,5.0
10371,7458,1997-12-11 00:10:08,5.0
10371,8360,1997-12-11 00:08:09,3.0
10371,8368,1997-12-11 00:02:55,5.0
10371,8529,1997-12-11 00:08:02,3.5
10371,8640,1997-12-11 00:14:25,5.0
10371,8644,1997-12-11 00:07:59,5.0
10371,8861,1997-12-11 00:14:48,5.0
10371,8972,1997-12-11 00:10:00,5.0
10371,31685,1997-12-11 00:18:01,5.0
10371,33493,1997-12-11 00:11:07,5.0
10371,33794,1997-12-11 00:02:43,5.0
10371,34048,1997-12-11 00:11:03,5.0
10371,40815,1997-12-11 00:03:24,5.0
10371,42738,1997-12-11 00:08:52,4.5
10371,44191,1997-12-11 00:04:17,5.0
10371,45447,1997-12-11 00:14:30,5.0
10371,45499,1997-12-11 00:14:21,5.0
10371,47099,1997-12-11 00:04:14,5.0
10371,48780,1997-12-11 00:01:39,5.0
10371,51086,1997-12-11 00:10:18,5.0
10371,54001,1997-12-11 00:03:18,5.0
10371,56775,1997-12-11 00:16:53,5.0
10371,57640,1997-12-11 00:17:33,5.0
10371,58559,1997-12-11 00:02:10,5.0
10371,60040,1997-12-11 00:20:00,4.0
10371,60072,1997-12-11 00:17:59,5.0
10371,60684,1997-12-11 00:06:26,5.0
10371,64957,1997-12-11 00:06:48,5.0
10371,64969,1997-12-11 00:10:04,2.5
10371,65682,1997-12-11 00:08:49,5.0
10371,66171,1997-12-11 00:18:45,5.0
10371,67197,1997-12-11 00:10:14,5.0
10371,68358,1997-12-11 00:02:52,5.0
10371,68554,1997-12-11 00:16:08,5.0
10371,69844,1997-12-11 00:02:42,5.0
10371,70286,1997-12-11 00:05:27,5.0
10371,72998,1997-12-11 00:05:15,5.0
10371,73017,1997-12-11 00:03:56,5.0
10371,73321,1997-12-11 00:07:20,5.0
10371,76251,1997-12-11 00:06:22,5.0
10371,77561,1997-12-11 00:07:03,5.0
10371,79132,1997-12-11 00:00:00,5.0
10371,79139,1997-12-11 00:19:09,5.0
10371,79293,1997-12-11 00:08:59,2.5
10371,80363,1997-12-11 00:18:37,5.0
10371,81564,1997-12-11 00:04:44,5.0
10371,82461,1997-12-11 00:19:19,5.0
10371,86332,1997-12-11 00:08:51,2.5
10371,86880,1997-12-11 00:17:32,5.0
10371,87232,1997-12-11 00:03:19,5.0
10371,88125,1997-12-11 00:02:33,5.0
10371,88140,1997-12-11 00:16:57,5.0
10371,88744,1997-12-11 00:06:41,5.0
10371,89745,1997-12-11 00:02:49,5.0
10371,91529,1997-12-11 00:02:38,5.0
10371,91542,1997-12-11 00:04:04,5.0
10371,91630,1997-12-11 00:04:47,5.0
10371,91974,1997-12-11 00:18:57,5.0
10371,94478,1997-12-11 00:17:59,5.0
10371,94777,1997-12-11 00:14:43,5.0
10371,94864,1997-12-11 00:08:31,5.0
10371,95510,1997-12-11 00:10:27,3.0
10371,96610,1997-12-11 00:05:21,5.0
10371,97938,1997-12-11 00:04:50,5.0
10371,98809,1997-12-11 00:04:32,5.0
10371,99114,1997-12-11 00:02:07,5.0
10371,102125,1997-12-11 00:05:29,5.0
10371,102445,1997-12-11 00:03:49,5.0
10371,102903,1997-12-11 00:04:36,5.0
10371,103228,1997-12-11 00:08:57,2.5
10371,103249,1997-12-11 00:19:58,5.0
10371,104841,1997-12-11 00:06:43,5.0
10371,106696,1997-12-11 00:06:38,3.0
10371,109487,1997-12-11 00:02:08,5.0
10371,109673,1997-12-11 00:19:51,5.0
10371,111362,1997-12-11 00:03:27,5.0
10371,112175,1997-12-11 00:03:32,5.0
10371,112623,1997-12-11 00:06:46,5.0
10371,112852,1997-12-11 00:02:14,5.0
10371,115713,1997-12-11 00:03:21,5.0
10371,116797,1997-12-11 00:02:34,5.0
10371,118696,1997-12-11 00:08:10,5.0
10371,122882,1997-12-11 00:04:10,5.0
10371,122886,1997-12-11 00:01:11,5.0
10371,122900,1997-12-11 00:06:36,5.0
10371,122904,1997-12-11 00:01:04,5.0
10371,122920,1997-12-11 00:03:15,5.0
10371,122924,1997-12-11 00:15:53,5.0
10371,130490,1997-12-11 00:13:39,2.0
10371,134130,1997-12-11 00:01:38,5.0
10371,150548,1997-12-11 00:01:03,5.0
586,14,1997-12-25 00:10:30,1.0
586,21,1997-12-25 00:02:19,5.0
586,29,1997-12-25 00:20:19,5.0
586,32,1997-12-25 00:03:05,5.0
586,39,1997-12-25 00:02:35,5.0
586,44,1997-12-25 00:04:29,4.0
586,48,1997-12-25 00:05:21,1.0
586,50,1997-12-25 00:02:50,5.0
586,112,1997-12-25 00:09:22,5.0
586,141,1997-12-25 00:03:57,5.0
586,172,1997-12-25 00:04:43,4.0
586,173,1997-12-25 00:03:34,2.0
586,176,1997-12-25 00:20:11,5.0
586,180,1997-12-25 00:13:07,5.0
586,186,1997-12-25 00:04:08,2.0
586,188,1997-12-25 00:11:36,5.0
586,198,1997-12-25 00:09:39,5.0
586,208,1997-12-25 00:01:31,4.0
586,223,1997-12-25 00:05:06,5.0
586,235,1997-12-25 00:03:57,5.0
586,236,1997-12-25 00:03:47,4.0
586,293,1997-12-25 00:03:57,5.0
586,296,1997-12-25 00:00:01,5.0
586,316,1997-12-25 00:01:14,3.0
586,327,1997-12-25 00:09:10,4.0
586,329,1997-12-25 00:00:46,3.0
