pelicula,usuario,instante,voto
10871,153,1997-10-31 00:02:05,3.0
10871,231,1997-10-31 00:03:01,5.0
10871,296,1997-10-31 00:00:02,3.0
10871,329,1997-10-31 00:03:01,3.0
10871,349,1997-10-31 00:02:05,3.0
10871,380,1997-10-31 00:00:02,3.0
10871,588,1997-10-31 00:02:05,4.0
10871,590,1997-10-31 00:00:00,5.0
10871,592,1997-10-31 00:00:00,3.0
10871,595,1997-10-31 00:03:01,5.0
14289,903,1997-10-23 18:44:56,5.0
14289,2066,1997-10-23 18:44:40,5.0
14289,55247,1997-10-23 18:43:25,3.5
12628,58,1997-10-17 00:00:53,4.5
12628,160,1997-10-17 00:00:25,3.0
12628,163,1997-10-17 00:00:16,2.0
12628,225,1997-10-17 00:01:02,1.5
12628,236,1997-10-17 00:00:41,1.5
12628,342,1997-10-17 00:01:01,2.0
12628,420,1997-10-17 00:00:19,4.5
12628,520,1997-10-17 00:00:00,1.0
12628,553,1997-10-17 00:00:09,3.5
12628,653,1997-10-17 00:00:05,3.0
12628,784,1997-10-17 00:00:13,4.0
12628,805,1997-10-17 00:00:56,5.0
12628,832,1997-10-17 00:00:23,4.0
12628,1094,1997-10-17 00:00:59,5.0
12628,1242,1997-10-17 00:00:43,2.0
12628,1282,1997-10-17 00:00:45,3.0
12628,1396,1997-10-17 00:00:47,2.0
12628,2302,1997-10-17 00:00:12,1.0
12628,2699,1997-10-17 00:00:21,5.0
12628,3101,1997-10-17 00:00:49,2.5
330,60069,1997-10-21 21:09:33,4.0
330,61240,1997-10-21 21:08:11,5.0
34309,50,1997-10-10 00:09:40,3.0
34309,1031,1997-10-10 00:01:04,0.5
34309,1193,1997-10-10 00:09:27,4.0
34309,1359,1997-10-10 00:01:58,2.5
34309,1713,1997-10-10 00:03:43,2.5
34309,1920,1997-10-10 00:01:22,3.5
34309,2004,1997-10-10 00:00:46,3.0
34309,2335,1997-10-10 00:14:09,5.0
34309,2694,1997-10-10 00:14:18,5.0
34309,2713,1997-10-10 00:01:27,2.5
34309,2978,1997-10-10 00:12:46,4.0
34309,3146,1997-10-10 00:02:15,3.5
34309,3301,1997-10-10 00:00:10,5.0
34309,3617,1997-10-10 00:00:00,3.5
34309,3688,1997-10-10 00:03:35,1.0
34309,4343,1997-10-10 00:00:57,2.0
34309,4386,1997-10-10 00:04:25,2.0
34309,4558,1997-10-10 00:02:58,2.5
34309,4679,1997-10-10 00:03:17,2.0
34309,4718,1997-10-10 00:13:40,5.0
34309,5943,1997-10-10 00:04:41,2.0
34309,6155,1997-10-10 00:15:17,3.0
34309,6287,1997-10-10 00:11:52,5.0
34309,6586,1997-10-10 00:12:18,5.0
34309,30825,1997-10-10 00:15:30,5.0
34309,33646,1997-10-10 00:06:27,5.0
34309,42013,1997-10-10 00:07:38,3.5
34309,45672,1997-10-10 00:13:08,5.0
34309,45726,1997-10-10 00:12:57,5.0
34309,48877,1997-10-10 00:15:41,3.0
34309,71670,1997-10-10 00:06:19,1.5
34309,78174,1997-10-10 00:10:25,2.0
34309,79134,1997-10-10 00:14:37,4.5
34309,85022,1997-10-10 00:12:32,2.5
1813,118,1997-10-17 00:00:24,4.0
1813,419,1997-10-17 00:00:00,1.0
1813,780,1997-10-17 00:00:24,3.0
1813,1097,1997-10-17 00:00:24,5.0
1813,3490,1997-10-17 00:00:00,1.0
1813,4031,1997-10-17 00:02:15,4.0
