pelicula,usuario,instante,voto
32657,5400,2010-04-23 19:54:11,3.0
32657,70,2010-04-23 16:59:42,3.5
32657,1031,2010-04-12 23:57:43,3.5
32657,1061,2010-04-23 16:59:22,3.0
32657,1066,2010-04-09 11:25:01,3.5
32657,1103,2010-04-09 11:23:11,4.0
32657,1125,2010-04-12 23:22:05,3.0
32657,1126,2010-04-12 23:57:27,2.5
32657,1262,2010-04-23 16:59:13,2.5
32657,1345,2010-04-23 16:59:08,2.0
32657,1377,2010-04-11 11:15:21,4.0
32657,1396,2010-04-09 11:25:09,3.5
32657,1407,2010-04-23 19:52:23,2.5
32657,1544,2010-04-23 19:52:15,4.0
32657,1639,2010-04-23 16:58:57,3.0
32657,2005,2010-04-12 23:50:09,3.0
32657,2046,2010-04-12 23:56:27,3.5
32657,2378,2010-04-12 23:56:34,2.5
32657,5481,2010-04-09 11:17:37,3.5
32657,5602,2010-04-12 23:21:44,4.0
32657,5796,2010-04-12 23:22:42,3.5
32657,5881,2010-04-12 23:53:09,3.0
32657,5957,2010-04-12 23:52:53,4.0
32657,5991,2010-04-23 16:58:13,3.5
32657,6550,2010-04-12 23:17:19,3.0
32657,6662,2010-04-12 23:21:37,3.5
32657,6663,2010-04-12 23:22:00,3.0
32657,6754,2010-04-23 17:00:32,4.0
32657,6957,2010-04-23 17:00:12,3.0
32657,6979,2010-04-12 23:52:44,3.0
32657,7046,2010-04-13 00:00:30,3.0
32657,7367,2010-04-13 00:00:07,3.0
32657,7570,2010-04-13 00:00:04,4.0
32657,7624,2010-04-12 23:25:01,3.5
32657,8132,2010-04-09 11:26:28,4.5
32657,8376,2010-04-23 16:58:04,2.0
32657,8665,2010-04-12 23:23:48,4.0
32657,8917,2010-04-12 23:24:25,3.5
32657,8984,2010-04-23 16:59:56,3.5
32657,33312,2010-04-09 11:23:24,4.0
32657,33615,2010-04-09 11:24:28,4.0
32657,34162,2010-04-23 16:57:57,3.0
32657,36401,2010-04-12 23:25:09,2.5
