pelicula,usuario,instante,voto
72571,24,2011-10-19 00:01:42,2.5
72571,382,2011-10-19 00:05:21,0.5
72571,468,2011-10-19 00:00:11,4.5
72571,719,2011-10-19 00:00:30,4.5
72571,724,2011-10-19 00:00:00,5.0
72571,838,2011-10-19 00:00:07,4.5
72571,898,2011-10-19 00:03:44,5.0
72571,1284,2011-10-19 00:06:19,1.5
72571,1982,2011-10-19 00:05:42,0.5
72571,2002,2011-10-19 00:00:16,4.5
72571,2300,2011-10-19 00:05:16,4.0
72571,2795,2011-10-19 00:05:55,4.0
72571,3256,2011-10-19 00:01:25,2.0
72571,3263,2011-10-19 00:06:30,3.0
72571,3424,2011-10-19 00:05:47,4.0
72571,3617,2011-10-19 00:03:32,4.5
45610,3262,2011-10-12 14:58:01,3.0
45610,4816,2011-10-12 14:58:51,4.5
45610,41285,2011-10-31 07:32:33,4.0
45610,50442,2011-10-01 10:12:04,3.5
22794,8622,2011-10-07 21:11:30,5.0
45243,30892,2011-10-04 23:38:37,4.5
45243,3967,2011-10-06 12:35:12,4.0
45243,5448,2011-10-04 23:38:50,3.0
45243,33679,2011-10-03 20:10:37,3.5
45243,33794,2011-10-04 23:38:17,4.0
45243,33834,2011-10-04 23:37:30,4.5
1250,6796,2011-10-20 21:46:04,4.0
73937,1183,2011-10-13 00:00:00,2.0
73937,1438,2011-10-13 00:03:19,3.0
73937,1515,2011-10-13 00:04:46,3.0
73937,1584,2011-10-13 00:01:32,5.0
73937,1608,2011-10-13 00:01:32,4.0
73937,1615,2011-10-13 00:01:32,4.0
4964,2433,2011-10-23 00:59:41,4.0
4964,2450,2011-10-21 10:13:08,3.0
4964,58347,2011-10-21 03:27:28,2.5
4964,66198,2011-10-22 01:16:10,3.5
17578,2706,2011-10-25 00:00:00,2.0
17578,2710,2011-10-25 00:01:17,2.0
17578,2763,2011-10-25 00:01:17,2.0
39691,8588,2011-10-15 18:22:38,3.5
9788,26,2011-10-09 04:45:34,3.5
9788,110,2011-10-11 22:55:22,3.0
9788,357,2011-10-09 04:46:12,3.0
9788,608,2011-10-09 23:05:57,4.0
9788,936,2011-10-15 21:28:09,4.0
9788,947,2011-10-15 21:25:58,3.5
9788,1097,2011-10-15 21:27:52,4.0
9788,1178,2011-10-15 21:27:11,3.5
9788,1234,2011-10-15 21:24:16,4.0
9788,1248,2011-10-15 21:28:45,3.5
9788,1252,2011-10-15 21:25:45,4.0
9788,1276,2011-10-15 21:23:12,3.5
9788,1674,2011-10-15 21:25:08,4.0
9788,1934,2011-10-15 21:24:59,3.5
9788,1950,2011-10-15 21:23:29,3.5
9788,1994,2011-10-01 04:45:45,4.0
9788,2066,2011-10-15 21:29:47,4.0
9788,2076,2011-10-14 17:01:32,4.0
9788,2097,2011-10-27 21:51:50,3.5
9788,2139,2011-10-15 21:27:32,4.0
9788,2494,2011-10-11 22:31:21,4.0
9788,2660,2011-10-15 21:27:41,3.5
9788,2728,2011-10-15 21:22:36,4.0
9788,2750,2011-10-14 23:48:34,3.5
9788,2919,2011-10-14 02:52:20,4.0
9788,2943,2011-10-30 17:51:56,3.5
9788,3152,2011-10-15 21:28:30,4.0
9788,3272,2011-10-06 04:18:16,3.5
9788,3364,2011-10-15 21:27:02,3.5
9788,3435,2011-10-15 21:22:20,4.0
9788,3468,2011-10-15 21:24:32,3.5
9788,3683,2011-10-15 21:26:26,3.5
9788,3739,2011-10-15 21:30:50,3.5
9788,4027,2011-10-15 21:23:46,4.0
9788,4190,2011-10-15 21:23:01,4.0
9788,4292,2011-10-09 04:45:51,4.0
9788,4809,2011-10-14 02:51:15,4.0
9788,4902,2011-10-14 02:51:49,4.0
9788,5899,2011-10-14 23:36:33,3.0
9788,6101,2011-10-20 06:57:10,4.0
9788,6195,2011-10-27 04:58:29,4.0
9788,6273,2011-10-15 21:24:45,3.5
9788,6327,2011-10-27 01:35:34,3.5
9788,7132,2011-10-21 21:30:10,3.5
9788,7217,2011-10-15 21:34:48,4.0
9788,7301,2011-10-15 21:31:24,3.5
9788,7705,2011-10-15 21:35:02,4.0
9788,7753,2011-10-06 04:18:45,3.5
9788,7932,2011-10-13 00:00:28,4.0
9788,8341,2011-10-27 01:35:13,3.5
9788,8600,2011-10-15 21:34:21,3.5
9788,8979,2011-10-15 21:31:48,4.0
9788,25825,2011-10-09 23:05:24,4.5
9788,25940,2011-10-15 21:29:17,3.5
9788,32582,2011-10-30 17:51:02,4.5
9788,33154,2011-10-18 17:29:28,3.5
38317,27391,2011-10-17 23:39:14,4.0
38317,31367,2011-10-17 23:37:16,3.0
38317,48304,2011-10-17 23:41:13,3.5
38317,50872,2011-10-17 23:34:12,3.5
38317,52328,2011-10-17 23:33:32,3.5
38317,52668,2011-10-17 23:35:34,3.5
38317,52975,2011-10-17 23:33:44,4.0
38317,53894,2011-10-17 23:33:46,4.5
38317,53972,2011-10-17 23:33:59,3.0
38317,53996,2011-10-17 23:34:03,4.0
38317,54001,2011-10-17 23:33:49,4.0
38317,54004,2011-10-17 23:34:27,2.5
38317,54256,2011-10-17 23:35:51,2.0
38317,54272,2011-10-17 23:37:11,4.0
61891,2829,2011-10-21 00:00:00,4.0
61891,3054,2011-10-21 00:02:00,1.0
60935,1,2011-10-12 00:00:00,5.0
60935,5,2011-10-12 00:00:43,2.0
60935,30,2011-10-12 00:15:43,5.0
60935,32,2011-10-12 00:00:00,4.0
60935,40,2011-10-12 00:15:43,5.0
60935,52,2011-10-12 00:15:43,5.0
60935,62,2011-10-12 00:00:00,3.0
60935,74,2011-10-12 00:15:43,5.0
60935,76,2011-10-12 00:15:43,5.0
60935,79,2011-10-12 00:18:47,3.0
60935,94,2011-10-12 00:05:54,3.0
60935,104,2011-10-12 00:01:37,3.0
