pelicula,usuario,instante,voto
59962,562,2012-02-14 00:08:14,1.0
59962,587,2012-02-14 09:04:28,5.0
59962,588,2012-02-14 09:10:41,4.0
59962,590,2012-02-14 09:06:19,5.0
59962,595,2012-02-14 09:05:26,4.0
59962,597,2012-02-14 09:05:26,5.0
59962,605,2012-02-14 00:10:25,4.0
59962,609,2012-02-14 00:04:30,3.0
59962,618,2012-02-14 00:12:24,3.0
59962,635,2012-02-14 00:10:53,3.0
59962,647,2012-02-14 00:05:06,4.0
59962,648,2012-02-14 00:00:01,5.0
59962,650,2012-02-14 00:08:47,3.0
59962,653,2012-02-14 00:01:37,3.0
59962,656,2012-02-14 00:09:22,3.0
59962,661,2012-02-14 00:02:25,3.0
59962,691,2012-02-14 09:14:46,3.0
59962,694,2012-02-14 00:06:27,5.0
59962,704,2012-02-14 00:07:14,1.0
59962,707,2012-02-14 00:03:51,1.0
59962,708,2012-02-14 00:01:37,5.0
59962,719,2012-02-14 00:03:14,3.0
59962,724,2012-02-14 00:03:51,2.0
59962,733,2012-02-14 00:00:48,4.0
59962,736,2012-02-14 00:00:01,4.0
59962,737,2012-02-14 00:03:14,1.0
59962,748,2012-02-14 00:04:30,4.0
59962,761,2012-02-14 00:04:30,5.0
59962,765,2012-02-14 00:05:51,3.0
59962,780,2012-02-14 00:00:01,3.0
59962,782,2012-02-14 00:08:47,3.0
59962,783,2012-02-14 00:03:14,3.0
59962,785,2012-02-14 00:05:06,1.0
59962,786,2012-02-14 00:00:48,3.0
59962,788,2012-02-14 00:01:37,3.0
59962,798,2012-02-14 00:09:49,3.0
59962,799,2012-02-14 00:07:14,3.0
59962,802,2012-02-14 00:02:25,3.0
59962,805,2012-02-14 00:02:25,4.0
59962,808,2012-02-14 00:11:23,3.0
59962,809,2012-02-14 00:10:25,4.0
59962,829,2012-02-14 00:08:47,2.0
59962,830,2012-02-14 00:06:26,4.0
59962,832,2012-02-14 00:03:14,4.0
59962,837,2012-02-14 00:07:14,5.0
59962,852,2012-02-14 00:03:14,4.0
59962,881,2012-02-14 00:11:23,3.0
59962,885,2012-02-14 00:13:14,3.0
59962,892,2012-02-14 00:12:50,3.0
59962,990,2012-02-14 00:14:06,2.0
59962,1004,2012-02-14 00:10:25,1.0
59962,1006,2012-02-14 00:09:22,4.0
59962,1036,2012-02-14 09:12:33,5.0
59962,1042,2012-02-14 00:07:41,5.0
59962,1043,2012-02-14 00:12:24,3.0
59962,1047,2012-02-14 00:07:14,3.0
59962,1049,2012-02-14 00:08:47,5.0
59962,1088,2012-02-14 09:12:32,5.0
59962,1113,2012-02-14 00:11:54,3.0
59962,1183,2012-02-14 00:05:51,4.0
59962,1196,2012-02-14 09:06:19,5.0
59962,1197,2012-02-14 09:07:11,5.0
59962,1198,2012-02-14 09:06:19,5.0
59962,1210,2012-02-14 00:03:50,5.0
59962,1246,2012-02-14 09:09:21,4.0
59962,1265,2012-02-14 09:13:41,1.0
59962,1270,2012-02-14 09:08:40,4.0
59962,1287,2012-02-14 09:11:56,5.0
59962,1291,2012-02-14 09:07:11,5.0
59962,1302,2012-02-14 09:11:21,4.0
59962,1307,2012-02-14 09:08:40,5.0
59962,1353,2012-02-14 00:08:47,4.0
59962,1356,2012-02-14 00:02:25,5.0
59962,1357,2012-02-14 00:08:14,4.0
59962,1367,2012-02-14 00:05:06,4.0
59962,1380,2012-02-14 09:13:41,5.0
59962,1393,2012-02-14 00:04:30,4.0
59962,1401,2012-02-14 00:14:06,4.0
59962,1409,2012-02-14 00:08:14,5.0
59962,1416,2012-02-14 00:08:14,3.0
59962,1425,2012-02-14 00:14:06,3.0
59962,1432,2012-02-14 00:14:06,2.0
59962,1438,2012-02-14 00:11:54,5.0
59962,1441,2012-02-14 09:14:10,4.0
59962,1459,2012-02-14 00:13:14,4.0
59962,1,2012-02-14 00:00:01,4.0
59962,2,2012-02-14 09:04:28,4.0
59962,7,2012-02-14 00:00:48,5.0
59962,9,2012-02-14 00:03:14,3.0
59962,11,2012-02-14 09:04:27,5.0
59962,25,2012-02-14 00:00:01,1.0
59962,31,2012-02-14 09:09:21,4.0
59962,32,2012-02-14 00:00:00,3.0
59962,34,2012-02-14 09:04:28,4.0
59962,50,2012-02-14 09:12:33,5.0
59962,62,2012-02-14 00:00:01,4.0
59962,64,2012-02-14 00:07:14,3.0
59962,66,2012-02-14 00:03:51,1.0
59962,74,2012-02-14 00:03:51,4.0
59962,79,2012-02-14 00:02:25,3.0
59962,81,2012-02-14 00:06:26,1.0
59962,86,2012-02-14 00:05:06,3.0
59962,95,2012-02-14 00:00:01,3.0
59962,110,2012-02-14 09:06:19,4.0
59962,118,2012-02-14 00:09:49,3.0
59962,141,2012-02-14 00:00:01,5.0
59962,150,2012-02-14 09:05:26,5.0
59962,151,2012-02-14 09:08:40,3.0
59962,161,2012-02-14 09:05:27,3.0
59962,168,2012-02-14 09:08:40,3.0
59962,185,2012-02-14 09:07:48,3.0
59962,208,2012-02-14 09:11:21,4.0
59962,224,2012-02-14 09:13:41,3.0
59962,236,2012-02-14 09:07:11,5.0
59962,237,2012-02-14 09:09:21,3.0
59962,252,2012-02-14 09:07:48,4.0
59962,260,2012-02-14 00:01:37,5.0
59962,261,2012-02-14 09:04:27,3.0
59962,262,2012-02-14 09:07:11,4.0
59962,266,2012-02-14 09:12:33,3.0
59962,276,2012-02-14 09:14:46,4.0
59962,277,2012-02-14 09:12:33,4.0
59962,282,2012-02-14 09:05:26,4.0
59962,289,2012-02-14 09:06:19,5.0
59962,292,2012-02-14 09:07:48,5.0
59962,318,2012-02-14 09:07:11,5.0
59962,339,2012-02-14 09:04:27,5.0
59962,350,2012-02-14 09:06:19,4.0
59962,351,2012-02-14 09:08:40,3.0
59962,356,2012-02-14 09:07:48,4.0
59962,361,2012-02-14 09:08:40,5.0
59962,364,2012-02-14 09:07:11,4.0
59962,367,2012-02-14 09:07:48,3.0
59962,368,2012-02-14 09:05:26,5.0
59962,376,2012-02-14 00:01:37,4.0
59962,377,2012-02-14 09:09:21,4.0
59962,378,2012-02-14 09:11:56,3.0
59962,421,2012-02-14 09:12:32,4.0
59962,454,2012-02-14 09:06:19,3.0
59962,457,2012-02-14 09:05:26,5.0
59962,474,2012-02-14 09:10:40,4.0
59962,480,2012-02-14 09:04:28,5.0
59962,491,2012-02-14 09:07:11,3.0
59962,494,2012-02-14 00:00:48,3.0
59962,500,2012-02-14 09:05:26,5.0
59962,508,2012-02-14 09:10:41,4.0
59962,527,2012-02-14 09:06:19,5.0
59962,529,2012-02-14 09:10:40,4.0
59962,531,2012-02-14 09:09:21,3.0
59962,539,2012-02-14 09:04:27,4.0
59962,552,2012-02-14 09:07:48,4.0
76726,1,2012-02-01 01:32:57,3.5
76726,2,2012-02-02 01:28:07,3.0
76726,150,2012-02-01 01:42:59,4.5
76726,186,2012-02-01 02:05:23,3.0
76726,260,2012-02-01 01:11:21,5.0
76726,356,2012-02-01 01:42:21,4.0
76726,364,2012-02-01 01:34:19,4.0
76726,377,2012-02-02 02:08:40,2.5
76726,380,2012-02-01 02:09:28,3.5
76726,405,2012-02-02 01:38:33,4.0
76726,480,2012-02-01 01:19:02,3.5
76726,520,2012-02-02 01:26:44,3.0
76726,527,2012-02-02 01:25:35,4.0
76726,541,2012-02-01 01:29:13,3.5
76726,586,2012-02-02 01:58:00,2.5
76726,588,2012-02-01 01:15:25,3.5
76726,589,2012-02-01 02:09:08,4.5
76726,593,2012-02-01 01:10:34,4.5
76726,594,2012-02-01 01:34:23,4.5
76726,597,2012-02-01 02:05:56,3.5
76726,736,2012-02-01 01:51:34,3.0
76726,750,2012-02-02 01:22:09,3.5
76726,780,2012-02-02 01:40:30,3.0
76726,788,2012-02-02 01:29:18,4.0
76726,919,2012-02-02 02:25:04,3.5
76726,1022,2012-02-01 01:31:53,4.0
76726,1023,2012-02-01 01:04:17,4.0
76726,1028,2012-02-01 01:54:29,3.5
76726,1029,2012-02-02 01:27:30,3.5
76726,1032,2012-02-02 02:27:29,4.0
76726,1047,2012-02-02 01:54:35,2.5
76726,1059,2012-02-01 01:23:10,2.5
76726,1080,2012-02-01 01:30:55,4.5
76726,1101,2012-02-02 01:35:14,3.5
76726,1136,2012-02-01 01:30:47,4.5
76726,1196,2012-02-01 01:11:17,4.0
76726,1198,2012-02-01 01:41:08,4.0
76726,1200,2012-02-02 01:18:46,4.5
76726,1201,2012-02-01 01:56:56,4.5
76726,1206,2012-02-01 01:44:17,2.5
76726,1210,2012-02-01 01:11:20,4.5
76726,1214,2012-02-02 01:18:10,4.0
76726,1219,2012-02-02 02:01:01,4.0
76726,1222,2012-02-01 02:00:25,4.0
76726,1233,2012-02-02 01:39:10,4.0
76726,1240,2012-02-01 02:08:48,5.0
76726,1246,2012-02-02 01:30:53,3.5
76726,1250,2012-02-01 02:04:53,3.5
76726,1258,2012-02-02 01:22:46,4.5
76726,1262,2012-02-01 01:22:01,4.0
76726,1291,2012-02-01 01:40:59,4.5
76726,1320,2012-02-02 01:18:44,3.5
76726,1333,2012-02-01 00:59:40,3.5
76726,1387,2012-02-01 01:50:37,3.5
76726,1388,2012-02-01 01:50:43,3.0
76726,1544,2012-02-01 01:19:12,3.0
76726,1566,2012-02-02 01:21:11,3.5
76726,1580,2012-02-02 01:59:32,3.0
76726,1587,2012-02-01 02:09:15,4.0
76726,1610,2012-02-02 01:50:45,4.0
76726,1665,2012-02-01 01:04:40,3.5
76726,1707,2012-02-02 01:58:05,3.0
76726,1721,2012-02-02 01:33:39,3.5
76726,1722,2012-02-01 01:27:12,3.5
76726,1779,2012-02-02 02:32:18,3.0
76726,1923,2012-02-02 01:17:55,3.5
76726,1954,2012-02-01 01:38:21,4.5
76726,2018,2012-02-01 01:34:51,4.5
76726,2028,2012-02-01 01:18:07,4.0
