pelicula,usuario,instante,voto
20048,2058,2010-01-27 08:53:39,4.5
20048,2475,2010-01-27 08:20:58,5.0
20048,77293,2010-01-27 08:21:23,5.0
10197,3481,2010-01-10 13:55:54,4.0
10197,3578,2010-01-10 13:53:35,3.5
10197,3751,2010-01-10 13:56:19,5.0
10197,3972,2010-01-10 13:56:50,3.5
10197,3996,2010-01-10 13:54:56,3.5
10197,4014,2010-01-10 13:55:57,4.5
10197,4019,2010-01-10 13:55:04,4.5
10197,4022,2010-01-10 13:55:42,4.5
10197,4226,2010-01-10 13:53:38,4.0
10197,4308,2010-01-10 14:08:20,5.0
10197,4873,2010-01-10 14:08:56,4.0
10197,4995,2010-01-10 13:53:42,4.5
10197,5064,2010-01-10 13:53:52,4.0
10197,5299,2010-01-10 13:55:33,4.5
10197,5349,2010-01-10 13:53:57,4.5
10197,5444,2010-01-10 13:56:00,3.5
10197,5669,2010-01-10 13:53:02,4.5
10197,5902,2010-01-10 13:56:09,3.0
10197,5903,2010-01-10 13:54:50,4.5
10197,5954,2010-01-10 13:53:17,3.5
10197,5995,2010-01-10 13:54:40,3.5
10197,6539,2010-01-01 06:10:54,4.0
10197,6874,2010-01-10 13:50:46,3.5
10197,6893,2010-01-01 06:09:54,4.5
9637,50,2010-01-05 23:58:16,4.5
9637,953,2010-01-08 06:09:26,4.5
9637,1198,2010-01-11 02:39:31,3.5
9637,1234,2010-01-03 00:09:49,3.5
9637,2011,2010-01-11 05:46:46,3.5
9637,2012,2010-01-18 06:14:11,3.5
9637,5995,2010-01-08 06:09:38,4.5
9637,98961,2010-01-11 02:41:30,4.0
9637,127128,2010-01-13 04:36:05,3.5
9637,140174,2010-01-17 22:55:49,4.0
9637,140928,2010-01-09 17:32:11,3.0
9637,143859,2010-01-15 18:30:01,2.5
9637,145150,2010-01-17 22:09:40,3.0
9637,155288,2010-01-12 03:45:06,3.5
4442,69640,2010-01-10 23:51:53,4.0
4442,70286,2010-01-22 23:37:43,4.5
2080,1199,2010-01-17 16:27:21,4.0
2080,4306,2010-01-17 21:02:27,1.0
2080,5604,2010-01-15 23:39:20,4.0
2080,5988,2010-01-17 16:32:57,3.0
2080,7206,2010-01-17 16:28:53,5.0
2080,7209,2010-01-17 16:29:19,5.0
2080,7320,2010-01-17 16:30:46,1.5
2080,26171,2010-01-17 16:29:20,5.0
2080,60069,2010-01-17 21:02:54,3.0
2080,82461,2010-01-15 23:22:30,2.5
2080,90522,2010-01-15 23:41:04,4.5
1250,80939,2010-01-15 23:57:49,4.0
1250,83976,2010-01-15 23:57:25,4.0
1250,88744,2010-01-15 23:57:16,4.0
1250,88810,2010-01-15 23:57:07,4.5
12201,1,2010-01-29 05:59:26,4.0
12201,39,2010-01-29 06:13:01,1.0
12201,101,2010-01-29 05:58:27,3.5
12201,150,2010-01-30 00:21:48,3.5
12201,318,2010-01-29 00:06:57,3.5
12201,356,2010-01-29 00:06:46,4.0
12201,441,2010-01-29 05:55:38,2.0
12201,480,2010-01-30 00:21:27,3.5
12201,527,2010-01-29 00:11:57,4.0
12201,590,2010-01-30 00:22:00,4.0
12201,750,2010-01-29 06:03:32,4.0
12201,852,2010-01-29 00:00:53,3.0
12201,953,2010-01-29 00:19:18,4.0
12201,1073,2010-01-29 05:53:11,3.0
12201,1089,2010-01-29 00:12:55,2.5
12201,1207,2010-01-29 06:10:41,4.5
12201,1246,2010-01-29 06:12:50,3.0
12201,1247,2010-01-29 00:18:45,4.5
12201,1265,2010-01-29 05:58:02,3.0
12201,1302,2010-01-29 05:49:59,3.5
12201,1393,2010-01-29 05:44:51,3.5
12201,1704,2010-01-29 00:11:47,4.0
12201,1732,2010-01-29 00:15:35,4.0
12201,1777,2010-01-29 00:00:48,2.5
12201,1784,2010-01-29 00:20:16,3.0
12201,1921,2010-01-29 00:22:01,3.0
12201,1954,2010-01-29 05:50:13,3.0
12201,1961,2010-01-29 06:03:19,4.0
12201,2109,2010-01-29 00:22:19,3.5
12201,2231,2010-01-29 00:15:25,3.5
12201,2268,2010-01-29 05:59:07,4.0
12201,2291,2010-01-29 05:55:47,3.5
12201,2329,2010-01-30 00:20:54,3.5
12201,2395,2010-01-29 00:15:33,4.0
12201,2396,2010-01-29 05:51:28,3.5
12201,2447,2010-01-29 06:13:05,1.5
12201,2502,2010-01-29 00:11:45,4.0
12201,2571,2010-01-29 00:09:01,4.0
12201,2572,2010-01-29 00:01:58,2.0
12201,2581,2010-01-29 06:13:19,2.5
12201,2716,2010-01-29 05:53:20,2.5
12201,2762,2010-01-29 01:16:22,3.0
12201,2858,2010-01-29 00:09:30,4.0
12201,2959,2010-01-29 06:07:12,5.0
12201,3147,2010-01-29 06:03:10,4.0
12201,3174,2010-01-29 00:03:49,2.5
12201,3210,2010-01-29 00:22:31,3.0
12201,3275,2010-01-29 00:34:28,4.0
12201,3552,2010-01-29 05:52:51,4.0
12201,3578,2010-01-29 06:05:58,4.5
12201,3793,2010-01-29 05:45:06,2.5
12201,3809,2010-01-29 00:33:45,4.0
12201,3911,2010-01-29 00:02:31,3.5
12201,3916,2010-01-29 05:51:35,3.5
12201,3949,2010-01-29 00:03:33,2.5
12201,4011,2010-01-29 01:16:32,3.5
12201,4019,2010-01-29 00:32:48,4.5
12201,4022,2010-01-29 05:42:01,4.0
12201,4025,2010-01-29 00:03:53,1.0
12201,4027,2010-01-29 06:01:03,3.0
12201,4226,2010-01-30 00:24:11,3.5
12201,4239,2010-01-29 06:07:29,4.5
12201,4306,2010-01-29 06:01:47,4.0
12201,4623,2010-01-29 05:45:02,3.0
12201,4776,2010-01-29 00:35:48,4.5
12201,4874,2010-01-29 06:14:41,4.0
12201,4878,2010-01-29 00:09:18,5.0
12201,4886,2010-01-29 06:02:17,3.5
12201,4896,2010-01-29 05:41:33,4.0
12201,4963,2010-01-29 00:51:14,4.5
12201,4974,2010-01-29 06:13:15,2.0
12201,4979,2010-01-29 00:02:23,5.0
12201,4993,2010-01-29 00:08:50,5.0
