pelicula,usuario,instante,voto
259316,47,2016-11-16 00:13:57,4.5
259316,296,2016-11-16 00:14:01,4.0
259316,318,2016-11-16 00:00:00,4.0
259316,356,2016-11-16 00:14:01,3.5
259316,608,2016-11-16 00:07:43,2.5
259316,778,2016-11-16 00:14:01,3.5
259316,1036,2016-11-16 00:14:01,3.5
259316,1193,2016-11-16 00:14:01,4.0
259316,1240,2016-11-16 00:14:01,3.0
259316,1620,2016-11-16 00:13:57,3.0
259316,1625,2016-11-16 00:04:00,4.0
259316,1704,2016-11-16 00:13:58,3.5
259316,1805,2016-11-16 00:14:00,3.5
259316,1912,2016-11-16 00:13:56,3.0
259316,2329,2016-11-16 00:14:01,3.5
259316,2360,2016-11-16 00:14:01,2.5
259316,2391,2016-11-16 00:13:59,3.0
259316,2762,2016-11-16 00:14:01,4.0
259316,2771,2016-11-16 00:13:57,3.5
259316,2860,2016-11-16 00:14:01,3.5
259316,3176,2016-11-16 00:14:00,2.5
259316,3510,2016-11-16 00:13:58,3.0
259316,3578,2016-11-16 00:02:11,4.5
259316,4885,2016-11-16 00:13:58,3.0
259316,4993,2016-11-16 00:00:42,4.0
259316,5110,2016-11-16 00:13:57,3.0
259316,5377,2016-11-16 00:13:57,3.0
259316,5952,2016-11-16 00:14:01,4.0
259316,6059,2016-11-16 00:12:23,4.0
259316,6188,2016-11-16 00:13:58,3.5
259316,6539,2016-11-16 00:14:01,3.5
259316,6593,2016-11-16 00:13:57,3.0
259316,6687,2016-11-16 00:13:58,2.5
259316,6934,2016-11-16 00:11:31,3.5
259316,7153,2016-11-16 00:01:05,4.0
259316,7361,2016-11-16 00:14:01,4.0
259316,8874,2016-11-16 00:13:59,3.0
259316,32029,2016-11-16 00:07:53,3.5
259316,34143,2016-11-16 00:13:59,3.0
259316,37386,2016-11-16 00:13:58,3.0
259316,37477,2016-11-16 00:13:57,3.0
259316,38798,2016-11-16 00:13:57,3.0
259316,40681,2016-11-16 00:14:00,3.0
259316,41566,2016-11-16 00:13:59,3.5
