pelicula,usuario,instante,voto
2024,107,2000-06-28 00:00:43,0.5
2024,135,2000-06-28 00:00:58,2.5
2024,272,2000-06-28 00:00:09,1.0
2024,306,2000-06-28 00:01:02,5.0
2024,319,2000-06-28 00:01:05,5.0
2024,531,2000-06-28 00:00:00,2.5
2024,610,2000-06-28 00:00:27,4.0
2024,1717,2000-06-28 00:00:45,2.5
2024,1831,2000-06-28 00:00:23,0.5
2024,2108,2000-06-28 00:00:47,1.5
2024,2478,2000-06-28 00:01:13,3.0
2024,2944,2000-06-28 00:00:49,1.5
2024,3247,2000-06-28 00:00:53,1.0
2024,3386,2000-06-28 00:00:30,3.0
2024,4321,2000-06-28 00:00:40,4.0
10312,55267,2000-06-04 11:17:10,3.0
10312,58559,2000-06-27 03:56:52,4.0
10312,60040,2000-06-04 11:16:49,3.5
10312,60069,2000-06-04 11:16:45,4.0
10312,60072,2000-06-15 04:50:25,3.5
21349,2145,2000-06-06 02:43:58,4.0
21349,6223,2000-06-06 02:45:11,2.5
21349,8014,2000-06-06 02:42:44,4.5
21349,8950,2000-06-06 02:44:13,3.0
21349,32591,2000-06-06 02:43:38,3.5
21349,33585,2000-06-06 02:44:42,4.0
479,32,2000-06-15 00:42:46,5.0
479,45,2000-06-15 00:02:02,3.0
479,50,2000-06-15 00:19:15,5.0
479,110,2000-06-15 00:34:42,4.0
479,318,2000-06-15 00:19:10,4.0
479,337,2000-06-15 00:41:25,4.0
479,457,2000-06-15 00:28:44,4.0
479,527,2000-06-15 00:19:18,4.5
479,529,2000-06-15 00:33:07,4.0
479,593,2000-06-15 00:42:28,3.5
479,780,2000-06-15 00:42:36,4.0
479,836,2000-06-15 00:06:28,4.5
479,858,2000-06-15 00:19:12,3.5
479,996,2000-06-15 00:09:32,4.0
479,1019,2000-06-15 00:05:46,3.0
479,1061,2000-06-15 00:00:00,5.0
479,1193,2000-06-15 00:19:26,4.0
479,1221,2000-06-15 00:19:22,4.0
479,1527,2000-06-15 00:24:00,4.0
479,1610,2000-06-15 00:33:57,4.0
479,1625,2000-06-18 11:56:40,4.5
479,1801,2000-06-15 00:06:06,3.0
479,1968,2000-06-15 00:27:39,4.5
479,2231,2000-06-15 00:27:06,4.0
479,2268,2000-06-15 00:24:41,4.5
479,2427,2000-06-15 00:04:03,4.5
479,2571,2000-06-15 00:19:55,5.0
479,2605,2000-06-15 00:04:41,4.0
479,2688,2000-06-15 00:05:59,4.0
479,2762,2000-06-15 00:41:34,4.5
479,2959,2000-06-15 00:38:48,4.5
479,3249,2000-06-15 00:10:56,3.0
479,3686,2000-06-15 00:07:13,4.5
479,4226,2000-06-15 00:19:58,3.5
479,4995,2000-06-15 00:34:22,4.0
479,5418,2000-06-15 00:21:15,5.0
479,5445,2000-06-15 00:20:51,5.0
479,5989,2000-06-15 00:33:10,4.5
479,6539,2000-06-15 00:27:32,4.0
479,8132,2000-06-15 00:24:33,5.0
479,8665,2000-06-15 00:21:32,4.5
479,8950,2000-06-18 12:03:47,3.5
479,26614,2000-06-15 00:21:12,4.5
479,44199,2000-06-15 00:31:49,4.0
479,54286,2000-06-15 00:21:31,5.0
479,56174,2000-06-18 09:56:16,4.5
479,64983,2000-06-15 00:16:31,4.5
479,78349,2000-06-18 11:56:15,4.0
479,80463,2000-06-15 00:07:18,4.0
479,84392,2000-06-15 00:18:22,4.0
479,85414,2000-06-15 00:12:42,4.5
479,89470,2000-06-18 11:55:47,4.5
479,91529,2000-06-15 00:41:28,4.0
479,91535,2000-06-15 00:21:35,4.5
479,96610,2000-06-15 00:34:49,4.5
17711,6,2000-06-30 00:10:01,5.0
17711,10,2000-06-30 00:08:58,4.0
17711,16,2000-06-30 00:17:33,5.0
17711,32,2000-06-30 00:08:00,4.0
17711,70,2000-06-30 00:13:46,3.5
17711,110,2000-06-30 00:07:36,4.0
17711,296,2000-06-30 00:21:14,4.5
17711,364,2000-06-30 00:08:12,4.0
17711,420,2000-06-30 00:13:07,4.5
17711,527,2000-06-30 00:21:33,4.0
17711,595,2000-06-30 00:08:16,3.0
17711,780,2000-06-30 00:07:53,3.0
17711,786,2000-06-30 00:12:19,3.5
17711,858,2000-06-30 00:07:45,5.0
17711,1089,2000-06-30 00:19:49,4.5
