pelicula,usuario,instante,voto
2749,1,2001-03-01 18:29:31,4.0
2749,2,2001-03-01 19:16:20,2.5
2749,10,2001-03-01 19:12:58,2.5
2749,13,2001-03-02 13:59:13,2.5
2749,19,2001-03-01 19:16:26,2.0
2749,24,2001-03-02 14:14:51,2.5
2749,29,2001-03-01 18:48:16,2.5
2749,32,2001-03-01 19:11:24,3.5
2749,34,2001-03-01 19:12:20,3.0
2749,39,2001-03-01 19:13:58,2.5
2749,47,2001-03-01 18:22:16,3.5
2749,48,2001-03-01 19:23:29,2.5
2749,50,2001-03-01 18:25:51,3.5
2749,95,2001-03-01 19:14:03,3.0
2749,104,2001-03-01 19:18:06,3.0
2749,110,2001-03-01 19:06:19,4.0
2749,112,2001-03-01 19:22:41,2.5
2749,153,2001-03-01 19:11:42,2.0
2749,160,2001-03-01 19:20:10,2.5
2749,165,2001-03-01 19:11:36,3.0
2749,172,2001-03-01 19:24:13,3.5
2749,173,2001-03-01 19:20:30,2.0
2749,196,2001-03-01 19:24:24,3.0
2749,198,2001-03-02 14:10:52,4.5
2749,208,2001-03-01 19:13:43,3.0
2749,223,2001-03-01 18:48:22,3.0
2749,231,2001-03-01 19:12:33,2.5
2749,232,2001-03-01 18:53:13,2.5
2749,252,2001-03-01 19:28:23,3.0
2749,253,2001-03-01 19:13:25,4.0
2749,260,2001-03-01 18:21:11,3.5
2749,265,2001-03-01 18:59:24,3.5
2749,266,2001-03-01 19:18:11,3.0
2749,282,2001-03-01 00:00:09,3.0
2749,288,2001-03-01 19:14:36,3.0
2749,292,2001-03-01 19:13:13,2.5
2749,293,2001-03-01 18:22:11,4.5
2749,296,2001-03-01 18:32:09,2.5
2749,315,2001-03-01 00:00:19,2.0
2749,316,2001-03-01 19:12:13,2.5
2749,318,2001-03-01 17:09:35,4.0
2749,344,2001-03-01 19:11:30,3.0
2749,349,2001-03-01 19:12:03,2.5
2749,350,2001-03-01 19:18:14,2.5
2749,353,2001-03-01 19:37:25,4.0
2749,355,2001-03-02 21:32:42,2.0
2749,356,2001-03-01 18:20:26,3.5
2749,364,2001-03-01 19:12:10,3.5
2749,366,2001-03-02 21:34:23,2.5
2749,367,2001-03-01 19:12:34,2.5
2749,368,2001-03-01 19:17:52,2.0
2749,370,2001-03-01 19:21:08,3.5
2749,377,2001-03-01 19:11:27,3.0
2749,380,2001-03-01 19:10:59,4.0
2749,393,2001-03-02 21:32:00,1.0
2749,410,2001-03-01 19:16:29,2.0
2749,420,2001-03-01 19:19:44,2.0
2749,432,2001-03-01 19:21:37,2.0
2749,434,2001-03-01 19:13:23,2.5
2749,435,2001-03-01 19:21:28,2.5
2749,442,2001-03-01 19:17:15,2.5
2749,454,2001-03-01 19:13:40,3.0
2749,457,2001-03-01 19:06:58,3.0
2749,466,2001-03-01 19:22:11,2.5
2749,471,2001-03-02 21:27:53,2.5
2749,480,2001-03-01 19:10:38,4.0
2749,485,2001-03-01 19:25:26,2.0
2749,500,2001-03-01 19:12:29,2.5
2749,508,2001-03-01 19:16:48,2.5
2749,509,2001-03-01 19:17:23,2.5
2749,520,2001-03-01 19:22:32,2.0
2749,527,2001-03-01 18:22:14,4.0
2749,539,2001-03-01 19:13:09,3.0
2749,541,2001-03-01 00:17:29,5.0
2749,551,2001-03-01 19:18:03,3.0
2749,586,2001-03-01 19:14:26,2.5
2749,587,2001-03-01 19:13:02,3.5
2749,588,2001-03-01 19:11:18,3.5
2749,589,2001-03-01 18:24:32,4.5
2749,590,2001-03-01 19:10:50,3.5
2749,592,2001-03-01 19:10:43,4.0
2749,593,2001-03-01 18:22:20,3.0
2749,594,2001-03-01 19:17:50,2.5
2749,595,2001-03-01 19:11:38,4.0
2749,596,2001-03-01 00:00:14,3.0
2749,597,2001-03-01 19:12:27,3.0
2749,608,2001-03-01 18:53:50,2.5
2749,610,2001-03-02 13:59:56,2.0
2749,611,2001-03-02 14:22:58,3.0
2749,616,2001-03-02 13:59:08,2.5
2749,631,2001-03-02 14:01:25,2.0
2749,648,2001-03-01 19:11:33,3.0
2749,653,2001-03-01 19:19:53,3.0
2749,661,2001-03-02 13:58:47,3.5
2749,673,2001-03-02 14:02:20,2.5
2749,674,2001-03-02 14:17:43,4.0
2749,718,2001-03-02 21:35:57,3.0
2749,733,2001-03-01 19:12:22,4.0
2749,736,2001-03-01 19:12:06,3.0
2749,741,2001-03-01 18:37:43,4.0
2749,745,2001-03-02 13:54:28,4.0
2749,750,2001-03-01 18:52:47,2.5
2749,778,2001-03-01 19:17:12,3.5
2749,780,2001-03-01 19:10:54,3.5
2749,783,2001-03-01 19:28:26,2.0
2749,784,2001-03-01 19:21:05,2.0
2749,786,2001-03-01 19:17:25,2.0
2749,788,2001-03-01 19:16:41,2.5
2749,802,2001-03-01 19:24:10,3.5
2749,829,2001-03-02 21:35:07,2.0
2749,849,2001-03-02 14:21:18,2.5
2749,858,2001-03-01 17:10:00,2.5
2749,912,2001-03-01 18:45:29,4.0
2749,914,2001-03-01 18:39:07,4.0
2749,919,2001-03-01 18:39:54,3.0
2749,920,2001-03-01 19:19:39,4.0
2749,923,2001-03-01 18:48:09,2.5
2749,924,2001-03-01 18:40:33,2.5
2749,954,2001-03-01 18:39:03,4.0
2749,968,2001-03-02 14:04:47,2.5
2749,1025,2001-03-01 19:39:53,2.5
2749,1028,2001-03-01 19:24:53,3.5
2749,1032,2001-03-02 13:57:24,3.5
2749,1036,2001-03-01 18:21:22,3.0
2749,1037,2001-03-02 14:23:58,3.5
2749,1064,2001-03-02 13:58:51,2.0
2749,1073,2001-03-01 19:13:17,3.0
2749,1090,2001-03-01 18:27:03,2.5
2749,1094,2001-03-01 19:23:47,2.5
2749,1097,2001-03-01 19:12:53,3.0
2749,1101,2001-03-01 19:16:52,4.0
2749,1111,2001-03-01 19:01:38,4.0
2749,1127,2001-03-01 19:19:33,3.5
2749,1132,2001-03-01 19:01:01,2.5
2749,1148,2001-03-01 19:24:06,4.0
2749,1175,2001-03-01 18:51:59,2.5
2749,1196,2001-03-01 18:21:13,4.0
2749,1197,2001-03-01 18:27:06,3.0
2749,1198,2001-03-01 00:11:39,5.0
2749,1199,2001-03-01 18:44:20,4.5
2749,1200,2001-03-01 18:27:39,4.0
2749,1201,2001-03-01 18:30:58,3.5
2749,1204,2001-03-01 18:59:12,4.0
2749,1206,2001-03-01 18:48:25,3.5
2749,1210,2001-03-01 19:06:50,3.0
2749,1213,2001-03-02 21:41:37,2.5
2749,1214,2001-03-01 18:29:41,4.0
2749,1215,2001-03-01 19:28:06,5.0
2749,1219,2001-03-01 19:05:03,4.0
2749,1220,2001-03-01 19:17:20,2.5
2749,1221,2001-03-01 18:28:05,2.5
2749,1223,2001-03-02 13:55:07,4.0
2749,1225,2001-03-01 18:41:25,3.5
2749,1227,2001-03-01 19:03:39,3.0
2749,1230,2001-03-01 18:41:58,2.5
2749,1234,2001-03-01 18:27:19,4.0
2749,1240,2001-03-01 18:29:23,3.5
2749,1246,2001-03-01 18:21:25,2.5
2749,1249,2001-03-01 18:53:57,3.0
2749,1259,2001-03-01 18:25:45,2.5
2749,1261,2001-03-01 18:53:29,4.0
2749,1263,2001-03-01 18:51:39,2.5
2749,1265,2001-03-01 19:13:50,3.5
2749,1266,2001-03-01 18:36:24,3.5
2749,1270,2001-03-01 19:12:01,4.0
2749,1274,2001-03-01 18:41:09,3.5
2749,1275,2001-03-01 19:37:02,4.5
2749,1278,2001-03-01 18:39:56,3.5
2749,1282,2001-03-02 13:55:48,3.0
2749,1283,2001-03-01 18:56:14,3.5
2749,1287,2001-03-01 18:24:38,4.0
2749,1291,2001-03-01 00:11:36,4.5
2749,1300,2001-03-01 19:02:36,3.0
2749,1301,2001-03-01 18:54:27,4.0
2749,1302,2001-03-01 19:26:31,3.0
2749,1304,2001-03-01 18:36:54,3.0
2749,1307,2001-03-01 19:15:39,2.5
2749,1320,2001-03-01 19:24:18,2.5
2749,1339,2001-03-01 19:39:57,4.0
2749,1348,2001-03-01 19:03:32,2.5
2749,1370,2001-03-01 19:21:52,3.0
2749,1377,2001-03-01 19:27:21,4.5
2749,1387,2001-03-01 19:16:32,3.0
2749,1391,2001-03-01 19:19:34,4.0
2749,1393,2001-03-01 19:15:34,3.5
2749,1405,2001-03-02 13:59:16,3.0
2749,1407,2001-03-01 19:18:58,3.5
2749,1408,2001-03-01 19:25:51,2.5
2749,1409,2001-03-02 21:37:02,2.5
2749,1485,2001-03-01 19:19:26,2.5
2749,1517,2001-03-01 19:15:52,3.5
2749,1527,2001-03-01 19:15:03,4.0
2749,1544,2001-03-01 19:23:43,3.5
2749,1552,2001-03-01 19:24:21,3.5
2749,1562,2001-03-02 21:32:31,2.0
2749,1566,2001-03-02 14:00:03,3.5
2749,1573,2001-03-01 19:18:53,3.5
2749,1580,2001-03-01 19:12:59,3.0
2749,1584,2001-03-01 19:16:39,3.5
